SampID,MF,Area,Cruise
220628_Smp_MU1_B,"Glycine betaine, 13C5, 15N",2378534912,KM1906
220628_Smp_MU1_C,"Glycine betaine, 13C5, 15N",2672937472,KM1906
220628_Smp_MU2_A,"Glycine betaine, 13C5, 15N",2469833216,KM1906
220628_Smp_MU2_B,"Glycine betaine, 13C5, 15N",2021491840,KM1906
220628_Smp_MU2_C,"Glycine betaine, 13C5, 15N",2030854912,KM1906
220628_Smp_MU3_A,"Glycine betaine, 13C5, 15N",2224085248,KM1906
220628_Smp_MU3_B,"Glycine betaine, 13C5, 15N",2196007168,KM1906
220628_Smp_MU3_C,"Glycine betaine, 13C5, 15N",2189898752,KM1906
220628_Smp_MU4_A,"Glycine betaine, 13C5, 15N",2340559616,KM1906
220628_Smp_MU4_B,"Glycine betaine, 13C5, 15N",2477527040,KM1906
220628_Smp_MU4_C,"Glycine betaine, 13C5, 15N",2295067136,KM1906
220628_Smp_MU5_A,"Glycine betaine, 13C5, 15N",2112169088,KM1906
220628_Smp_MU5_B,"Glycine betaine, 13C5, 15N",2462539776,KM1906
220628_Smp_MU5_C,"Glycine betaine, 13C5, 15N",2119098880,KM1906
220628_Smp_MU6_A,"Glycine betaine, 13C5, 15N",2560409856,KM1906
220628_Smp_MU6_B,"Glycine betaine, 13C5, 15N",2025430272,KM1906
220628_Smp_MU6_C,"Glycine betaine, 13C5, 15N",2852122880,KM1906
220628_Smp_MU7_A,"Glycine betaine, 13C5, 15N",2416912640,KM1906
220628_Smp_MU7_B,"Glycine betaine, 13C5, 15N",2619734272,KM1906
220628_Smp_MU7_C,"Glycine betaine, 13C5, 15N",2100583552,KM1906
220628_Smp_MU8_A,"Glycine betaine, 13C5, 15N",2319022080,KM1906
220628_Smp_MU8_B,"Glycine betaine, 13C5, 15N",2533298432,KM1906
220628_Smp_MU8_C,"Glycine betaine, 13C5, 15N",2884502528,KM1906
220628_Smp_MU9_A,"Glycine betaine, 13C5, 15N",2143926016,KM1906
220628_Smp_MU9_B,"Glycine betaine, 13C5, 15N",1860480000,KM1906
220628_Smp_MU9_C,"Glycine betaine, 13C5, 15N",2508202240,KM1906
220628_Smp_MU10_A,"Glycine betaine, 13C5, 15N",2677359872,KM1906
220628_Smp_MU10_B,"Glycine betaine, 13C5, 15N",2292309760,KM1906
220628_Smp_MU10_C,"Glycine betaine, 13C5, 15N",2248586240,KM1906
220628_Smp_MU11_A,"Glycine betaine, 13C5, 15N",1897522048,KM1906
220628_Smp_MU11_B,"Glycine betaine, 13C5, 15N",2100347392,KM1906
220628_Smp_MU11_C,"Glycine betaine, 13C5, 15N",2189773056,KM1906
220628_Smp_MU14_A,"Glycine betaine, 13C5, 15N",2185446656,KM1906
220628_Smp_MU14_B,"Glycine betaine, 13C5, 15N",2328020992,KM1906
220628_Smp_MU14_C,"Glycine betaine, 13C5, 15N",1974538240,KM1906
220628_Smp_MU15_A,"Glycine betaine, 13C5, 15N",2225199872,KM1906
220628_Smp_MU15_B,"Glycine betaine, 13C5, 15N",2443300608,KM1906
220628_Smp_MU15_C,"Glycine betaine, 13C5, 15N",2365463808,KM1906
220628_Smp_MU16_A,"Glycine betaine, 13C5, 15N",2304228864,KM1906
220628_Smp_MU16_B,"Glycine betaine, 13C5, 15N",2574322176,KM1906
220628_Smp_MU16_C,"Glycine betaine, 13C5, 15N",2513902848,KM1906
220628_Smp_MU17_A,"Glycine betaine, 13C5, 15N",1975625728,KM1906
220628_Smp_MU17_B,"Glycine betaine, 13C5, 15N",1628364544,KM1906
220628_Smp_MU17_C,"Glycine betaine, 13C5, 15N",1923026560,KM1906
220628_Smp_MU18_A,"Glycine betaine, 13C5, 15N",2125673344,KM1906
220628_Smp_MU18_B,"Glycine betaine, 13C5, 15N",2495767296,KM1906
220628_Smp_MU18_C,"Glycine betaine, 13C5, 15N",1970655872,KM1906
220628_Smp_MU19_A,"Glycine betaine, 13C5, 15N",2204740352,KM1906
220628_Smp_MU19_B,"Glycine betaine, 13C5, 15N",2187906816,KM1906
220628_Smp_MU19_C,"Glycine betaine, 13C5, 15N",2145942656,KM1906
220628_Smp_MU20_A,"Glycine betaine, 13C5, 15N",2064086272,KM1906
220628_Smp_MU20_B,"Glycine betaine, 13C5, 15N",2455479296,KM1906
220628_Smp_MU20_C,"Glycine betaine, 13C5, 15N",2330219264,KM1906
220628_Smp_MU21_A,"Glycine betaine, 13C5, 15N",2081159168,KM1906
220628_Smp_MU21_B,"Glycine betaine, 13C5, 15N",2576217856,KM1906
220628_Smp_MU21_C,"Glycine betaine, 13C5, 15N",2087838592,KM1906
220628_Smp_MU22_A,"Glycine betaine, 13C5, 15N",2522635008,KM1906
220628_Smp_MU22_B,"Glycine betaine, 13C5, 15N",1892708992,KM1906
220628_Smp_MU22_C,"Glycine betaine, 13C5, 15N",2480534016,KM1906
220628_Smp_MU23_A,"Glycine betaine, 13C5, 15N",2490869248,KM1906
220628_Smp_MU23_B,"Glycine betaine, 13C5, 15N",1956847616,KM1906
220628_Smp_MU23_C,"Glycine betaine, 13C5, 15N",2374990592,KM1906
220628_Smp_MU24_A,"Glycine betaine, 13C5, 15N",2534961408,KM1906
220628_Smp_MU24_B,"Glycine betaine, 13C5, 15N",2353110272,KM1906
220628_Smp_MU24_C,"Glycine betaine, 13C5, 15N",2157009920,KM1906
220628_Poo_TruePooG3_Full1,"Guanine, 13C, 15N2",922438144,KM1906
220628_Poo_TruePooG3_Full2,"Guanine, 13C, 15N2",731555264,KM1906
220628_Poo_TruePooG3_Full3,"Guanine, 13C, 15N2",1078930944,KM1906
220628_Poo_TruePooG3_Half1,"Guanine, 13C, 15N2",604729408,KM1906
220628_Poo_TruePooG3_Half2,"Guanine, 13C, 15N2",399177728,KM1906
220628_Poo_TruePooG3_Half3,"Guanine, 13C, 15N2",605710656,KM1906
220628_Smp_MU1_A,"Guanine, 13C, 15N2",815312704,KM1906
220628_Smp_MU1_B,"Guanine, 13C, 15N2",921125504,KM1906
220628_Smp_MU1_C,"Guanine, 13C, 15N2",593651648,KM1906
220628_Smp_MU2_A,"Guanine, 13C, 15N2",938719488,KM1906
220628_Smp_MU2_B,"Guanine, 13C, 15N2",631962624,KM1906
220628_Smp_MU2_C,"Guanine, 13C, 15N2",840636288,KM1906
220628_Smp_MU3_A,"Guanine, 13C, 15N2",832255936,KM1906
220628_Smp_MU3_B,"Guanine, 13C, 15N2",755640320,KM1906
220628_Smp_MU3_C,"Guanine, 13C, 15N2",881531712,KM1906
220628_Smp_MU4_A,"Guanine, 13C, 15N2",814689792,KM1906
220628_Smp_MU4_B,"Guanine, 13C, 15N2",817414272,KM1906
220628_Smp_MU4_C,"Guanine, 13C, 15N2",787659840,KM1906
220628_Smp_MU5_A,"Guanine, 13C, 15N2",777249856,KM1906
220628_Smp_MU5_B,"Guanine, 13C, 15N2",835377152,KM1906
220628_Smp_MU5_C,"Guanine, 13C, 15N2",734908352,KM1906
220628_Smp_MU6_A,"Guanine, 13C, 15N2",608468032,KM1906
220628_Smp_MU6_B,"Guanine, 13C, 15N2",725434432,KM1906
220628_Smp_MU6_C,"Guanine, 13C, 15N2",921266240,KM1906
220628_Smp_MU7_A,"Guanine, 13C, 15N2",708855680,KM1906
220628_Smp_MU7_B,"Guanine, 13C, 15N2",963068800,KM1906
220628_Smp_MU7_C,"Guanine, 13C, 15N2",976164864,KM1906
220628_Smp_MU8_A,"Guanine, 13C, 15N2",1118586752,KM1906
220628_Smp_MU8_B,"Guanine, 13C, 15N2",604869120,KM1906
220628_Smp_MU8_C,"Guanine, 13C, 15N2",718938304,KM1906
220628_Smp_MU9_A,"Guanine, 13C, 15N2",661894528,KM1906
220628_Smp_MU9_B,"Guanine, 13C, 15N2",657522944,KM1906
220628_Smp_MU9_C,"Guanine, 13C, 15N2",660258432,KM1906
220628_Smp_MU10_A,"Guanine, 13C, 15N2",950101568,KM1906
220628_Smp_MU10_B,"Guanine, 13C, 15N2",772573056,KM1906
220628_Smp_MU10_C,"Guanine, 13C, 15N2",766603584,KM1906
220628_Smp_MU11_A,"Guanine, 13C, 15N2",714773568,KM1906
220628_Smp_MU11_B,"Guanine, 13C, 15N2",839316864,KM1906
220628_Smp_MU11_C,"Guanine, 13C, 15N2",564323712,KM1906
220628_Smp_MU14_A,"Guanine, 13C, 15N2",623528320,KM1906
220628_Smp_MU14_B,"Guanine, 13C, 15N2",629730624,KM1906
220628_Smp_MU14_C,"Guanine, 13C, 15N2",712391552,KM1906
220628_Smp_MU15_A,"Guanine, 13C, 15N2",646837568,KM1906
220628_Smp_MU15_B,"Guanine, 13C, 15N2",969216000,KM1906
220628_Smp_MU15_C,"Guanine, 13C, 15N2",1077999488,KM1906
220628_Smp_MU16_A,"Guanine, 13C, 15N2",900940544,KM1906
220628_Smp_MU16_B,"Guanine, 13C, 15N2",985468800,KM1906
220628_Smp_MU16_C,"Guanine, 13C, 15N2",984076992,KM1906
220628_Smp_MU17_A,"Guanine, 13C, 15N2",727401856,KM1906
220628_Smp_MU17_B,"Guanine, 13C, 15N2",586884352,KM1906
220628_Smp_MU17_C,"Guanine, 13C, 15N2",666677120,KM1906
220628_Smp_MU18_A,"Guanine, 13C, 15N2",684343744,KM1906
220628_Smp_MU18_B,"Guanine, 13C, 15N2",1110614272,KM1906
220628_Smp_MU18_C,"Guanine, 13C, 15N2",702630720,KM1906
220628_Smp_MU19_A,"Guanine, 13C, 15N2",893676608,KM1906
220628_Smp_MU19_B,"Guanine, 13C, 15N2",745018688,KM1906
220628_Smp_MU19_C,"Guanine, 13C, 15N2",662330048,KM1906
220628_Smp_MU20_A,"Guanine, 13C, 15N2",835402624,KM1906
220628_Smp_MU20_B,"Guanine, 13C, 15N2",796908480,KM1906
220628_Smp_MU20_C,"Guanine, 13C, 15N2",817109440,KM1906
220628_Smp_MU21_A,"Guanine, 13C, 15N2",634405504,KM1906
220628_Smp_MU21_B,"Guanine, 13C, 15N2",953543552,KM1906
220628_Smp_MU21_C,"Guanine, 13C, 15N2",626716160,KM1906
220628_Smp_MU22_A,"Guanine, 13C, 15N2",854077440,KM1906
220628_Smp_MU22_B,"Guanine, 13C, 15N2",684474496,KM1906
220628_Smp_MU22_C,"Guanine, 13C, 15N2",1020194112,KM1906
220628_Smp_MU23_A,"Guanine, 13C, 15N2",1089390464,KM1906
220628_Smp_MU23_B,"Guanine, 13C, 15N2",687646144,KM1906
220628_Smp_MU23_C,"Guanine, 13C, 15N2",1101077376,KM1906
220628_Smp_MU24_A,"Guanine, 13C, 15N2",914510336,KM1906
220628_Smp_MU24_B,"Guanine, 13C, 15N2",829775680,KM1906
220628_Smp_MU24_C,"Guanine, 13C, 15N2",676146624,KM1906
220628_Poo_TruePooG3_Full1,"Homarine, 2H3",11402422272,KM1906
220628_Poo_TruePooG3_Full2,"Homarine, 2H3",10646812672,KM1906
220628_Poo_TruePooG3_Full3,"Homarine, 2H3",10826056704,KM1906
220628_Poo_TruePooG3_Half1,"Homarine, 2H3",6183368192,KM1906
220628_Poo_TruePooG3_Half2,"Homarine, 2H3",5585685504,KM1906
220628_Poo_TruePooG3_Half3,"Homarine, 2H3",5533511168,KM1906
220628_Smp_MU1_A,"Homarine, 2H3",11353711616,KM1906
220628_Smp_MU1_B,"Homarine, 2H3",9790053376,KM1906
220628_Smp_MU1_C,"Homarine, 2H3",10975842304,KM1906
220628_Smp_MU2_A,"Homarine, 2H3",10561647616,KM1906
220628_Smp_MU2_B,"Homarine, 2H3",9042264064,KM1906
220628_Smp_MU2_C,"Homarine, 2H3",8115528192,KM1906
220628_Smp_MU3_A,"Homarine, 2H3",9079115776,KM1906
220628_Smp_MU3_B,"Homarine, 2H3",8537108992,KM1906
220628_Smp_MU3_C,"Homarine, 2H3",9233928192,KM1906
220628_Smp_MU4_A,"Homarine, 2H3",9417162752,KM1906
220628_Smp_MU4_B,"Homarine, 2H3",10321433600,KM1906
220628_Smp_MU4_C,"Homarine, 2H3",10030611456,KM1906
220628_Smp_MU5_A,"Homarine, 2H3",8711872512,KM1906
220628_Smp_MU5_B,"Homarine, 2H3",10502070272,KM1906
220628_Smp_MU5_C,"Homarine, 2H3",8836876288,KM1906
220628_Smp_MU6_A,"Homarine, 2H3",10661315584,KM1906
220628_Smp_MU6_B,"Homarine, 2H3",8727716864,KM1906
220628_Smp_MU6_C,"Homarine, 2H3",11489190912,KM1906
220628_Smp_MU7_A,"Homarine, 2H3",9957875712,KM1906
220628_Smp_MU7_B,"Homarine, 2H3",10531204096,KM1906
220628_Smp_MU7_C,"Homarine, 2H3",9423640576,KM1906
220628_Smp_MU8_A,"Homarine, 2H3",9490515968,KM1906
220628_Smp_MU8_B,"Homarine, 2H3",10508267520,KM1906
220628_Smp_MU8_C,"Homarine, 2H3",12619799552,KM1906
220628_Smp_MU9_A,"Homarine, 2H3",10609838080,KM1906
220628_Smp_MU9_B,"Homarine, 2H3",8458564608,KM1906
220628_Smp_MU9_C,"Homarine, 2H3",10908838912,KM1906
220628_Smp_MU10_A,"Homarine, 2H3",11384499200,KM1906
220628_Smp_MU10_B,"Homarine, 2H3",9379730432,KM1906
220628_Smp_MU10_C,"Homarine, 2H3",10029598720,KM1906
220628_Smp_MU11_A,"Homarine, 2H3",8390578176,KM1906
220628_Smp_MU11_B,"Homarine, 2H3",9521087488,KM1906
220628_Smp_MU11_C,"Homarine, 2H3",9479350272,KM1906
220628_Smp_MU14_A,"Homarine, 2H3",10210530304,KM1906
220628_Smp_MU14_B,"Homarine, 2H3",9795045376,KM1906
220628_Smp_MU14_C,"Homarine, 2H3",8998735872,KM1906
220628_Smp_MU15_A,"Homarine, 2H3",9399045120,KM1906
220628_Smp_MU15_B,"Homarine, 2H3",10788910080,KM1906
220628_Smp_MU15_C,"Homarine, 2H3",10350361600,KM1906
220628_Smp_MU16_A,"Homarine, 2H3",11187609600,KM1906
220628_Smp_MU16_B,"Homarine, 2H3",11521964032,KM1906
220628_Smp_MU16_C,"Homarine, 2H3",11148987392,KM1906
220628_Smp_MU17_A,"Homarine, 2H3",10236486656,KM1906
220628_Smp_MU17_B,"Homarine, 2H3",8524422656,KM1906
220628_Smp_MU17_C,"Homarine, 2H3",10179253248,KM1906
220628_Smp_MU18_A,"Homarine, 2H3",9411214336,KM1906
220628_Smp_MU18_B,"Homarine, 2H3",11121461248,KM1906
220628_Smp_MU18_C,"Homarine, 2H3",8953970688,KM1906
220628_Smp_MU19_A,"Homarine, 2H3",9911958528,KM1906
220628_Smp_MU19_B,"Homarine, 2H3",10919897088,KM1906
220628_Smp_MU19_C,"Homarine, 2H3",9639813120,KM1906
220628_Smp_MU20_A,"Homarine, 2H3",9828707328,KM1906
220628_Smp_MU20_B,"Homarine, 2H3",11021192192,KM1906
220628_Smp_MU20_C,"Homarine, 2H3",9673059328,KM1906
220628_Smp_MU21_A,"Homarine, 2H3",10330842112,KM1906
220628_Smp_MU21_B,"Homarine, 2H3",10635857920,KM1906
220628_Smp_MU21_C,"Homarine, 2H3",9332642816,KM1906
220628_Smp_MU22_A,"Homarine, 2H3",10849999872,KM1906
220628_Smp_MU22_B,"Homarine, 2H3",8996490240,KM1906
220628_Smp_MU22_C,"Homarine, 2H3",10608522240,KM1906
220628_Smp_MU23_A,"Homarine, 2H3",10160729088,KM1906
220628_Smp_MU23_B,"Homarine, 2H3",8723263488,KM1906
220628_Smp_MU23_C,"Homarine, 2H3",10467056640,KM1906
220628_Smp_MU24_A,"Homarine, 2H3",10286806016,KM1906
220628_Smp_MU24_B,"Homarine, 2H3",9664114688,KM1906
220628_Smp_MU24_C,"Homarine, 2H3",10008840192,KM1906
220628_Poo_TruePooG3_Full1,"L-Isoleucine, 15N",76614888,KM1906
220628_Poo_TruePooG3_Full2,"L-Isoleucine, 15N",63382096,KM1906
220628_Poo_TruePooG3_Full3,"L-Isoleucine, 15N",58847040,KM1906
220628_Poo_TruePooG3_Half1,"L-Isoleucine, 15N",43228112,KM1906
220628_Poo_TruePooG3_Half2,"L-Isoleucine, 15N",29964014,KM1906
220628_Poo_TruePooG3_Half3,"L-Isoleucine, 15N",30034920,KM1906
220628_Smp_MU1_A,"L-Isoleucine, 15N",66613304,KM1906
220628_Smp_MU1_B,"L-Isoleucine, 15N",57485588,KM1906
220628_Smp_MU1_C,"L-Isoleucine, 15N",63199448,KM1906
220628_Smp_MU2_A,"L-Isoleucine, 15N",69128848,KM1906
220628_Smp_MU2_B,"L-Isoleucine, 15N",51672792,KM1906
220628_Smp_MU2_C,"L-Isoleucine, 15N",51115596,KM1906
220628_Smp_MU3_A,"L-Isoleucine, 15N",53909612,KM1906
220628_Smp_MU3_B,"L-Isoleucine, 15N",61475960,KM1906
220628_Smp_MU3_C,"L-Isoleucine, 15N",54139916,KM1906
220628_Smp_MU4_A,"L-Isoleucine, 15N",61219384,KM1906
220628_Smp_MU4_B,"L-Isoleucine, 15N",79818880,KM1906
220628_Smp_MU4_C,"L-Isoleucine, 15N",61467676,KM1906
220628_Smp_MU5_A,"L-Isoleucine, 15N",69788376,KM1906
220628_Smp_MU5_B,"L-Isoleucine, 15N",67250344,KM1906
220628_Smp_MU5_C,"L-Isoleucine, 15N",56063712,KM1906
220628_Smp_MU6_A,"L-Isoleucine, 15N",63300664,KM1906
220628_Smp_MU6_B,"L-Isoleucine, 15N",59777600,KM1906
220628_Smp_MU6_C,"L-Isoleucine, 15N",71020544,KM1906
220628_Smp_MU7_A,"L-Isoleucine, 15N",56576908,KM1906
220628_Smp_MU7_B,"L-Isoleucine, 15N",67220568,KM1906
220628_Smp_MU7_C,"L-Isoleucine, 15N",51412260,KM1906
220628_Smp_MU8_A,"L-Isoleucine, 15N",64818272,KM1906
220628_Smp_MU8_B,"L-Isoleucine, 15N",64989940,KM1906
220628_Smp_MU8_C,"L-Isoleucine, 15N",65620856,KM1906
220628_Smp_MU9_A,"L-Isoleucine, 15N",58572248,KM1906
220628_Smp_MU9_B,"L-Isoleucine, 15N",52130612,KM1906
220628_Smp_MU9_C,"L-Isoleucine, 15N",63770328,KM1906
220628_Smp_MU10_A,"L-Isoleucine, 15N",77930144,KM1906
220628_Smp_MU10_B,"L-Isoleucine, 15N",66289132,KM1906
220628_Smp_MU10_C,"L-Isoleucine, 15N",75205536,KM1906
220628_Smp_MU11_A,"L-Isoleucine, 15N",68945304,KM1906
220628_Smp_MU11_B,"L-Isoleucine, 15N",58614568,KM1906
220628_Smp_MU11_C,"L-Isoleucine, 15N",55190048,KM1906
220628_Smp_MU14_A,"L-Isoleucine, 15N",60971980,KM1906
220628_Smp_MU14_B,"L-Isoleucine, 15N",54733124,KM1906
220628_Smp_MU14_C,"L-Isoleucine, 15N",57516536,KM1906
220628_Smp_MU15_A,"L-Isoleucine, 15N",54709088,KM1906
220628_Smp_MU15_B,"L-Isoleucine, 15N",81443416,KM1906
220628_Smp_MU15_C,"L-Isoleucine, 15N",59455832,KM1906
220628_Smp_MU16_A,"L-Isoleucine, 15N",67479048,KM1906
220628_Smp_MU16_B,"L-Isoleucine, 15N",76656216,KM1906
220628_Smp_MU16_C,"L-Isoleucine, 15N",67356528,KM1906
220628_Smp_MU17_A,"L-Isoleucine, 15N",57695252,KM1906
220628_Smp_MU17_B,"L-Isoleucine, 15N",45626984,KM1906
220628_Smp_MU17_C,"L-Isoleucine, 15N",56136276,KM1906
220628_Smp_MU18_A,"L-Isoleucine, 15N",56904316,KM1906
220628_Smp_MU18_B,"L-Isoleucine, 15N",60519992,KM1906
220628_Smp_MU18_C,"L-Isoleucine, 15N",54231340,KM1906
220628_Smp_MU19_A,"L-Isoleucine, 15N",68413528,KM1906
220628_Smp_MU19_B,"L-Isoleucine, 15N",57018316,KM1906
220628_Smp_MU19_C,"L-Isoleucine, 15N",53101128,KM1906
220628_Smp_MU20_A,"L-Isoleucine, 15N",70485064,KM1906
220628_Smp_MU20_B,"L-Isoleucine, 15N",75489968,KM1906
220628_Smp_MU20_C,"L-Isoleucine, 15N",84156536,KM1906
220628_Smp_MU21_A,"L-Isoleucine, 15N",54021360,KM1906
220628_Smp_MU21_B,"L-Isoleucine, 15N",84291344,KM1906
220628_Smp_MU21_C,"L-Isoleucine, 15N",51456228,KM1906
220628_Smp_MU22_A,"L-Isoleucine, 15N",64376364,KM1906
220628_Smp_MU22_B,"L-Isoleucine, 15N",49672200,KM1906
220628_Smp_MU22_C,"L-Isoleucine, 15N",62628000,KM1906
220628_Smp_MU23_A,"L-Isoleucine, 15N",60206460,KM1906
220628_Smp_MU23_B,"L-Isoleucine, 15N",56429800,KM1906
220628_Smp_MU23_C,"L-Isoleucine, 15N",70582488,KM1906
220628_Smp_MU24_A,"L-Isoleucine, 15N",77153720,KM1906
220628_Smp_MU24_B,"L-Isoleucine, 15N",74663448,KM1906
220628_Smp_MU24_C,"L-Isoleucine, 15N",58020920,KM1906
220628_Poo_TruePooG3_Full1,"L-Methionine, 2H3",222346976,KM1906
220628_Poo_TruePooG3_Full2,"L-Methionine, 2H3",172071664,KM1906
220628_Poo_TruePooG3_Full3,"L-Methionine, 2H3",164094208,KM1906
220628_Poo_TruePooG3_Half1,"L-Methionine, 2H3",126035544,KM1906
220628_Poo_TruePooG3_Half2,"L-Methionine, 2H3",83188400,KM1906
220628_Poo_TruePooG3_Half3,"L-Methionine, 2H3",85856032,KM1906
220628_Smp_MU1_A,"L-Methionine, 2H3",168181920,KM1906
220628_Smp_MU1_B,"L-Methionine, 2H3",149984112,KM1906
220628_Smp_MU1_C,"L-Methionine, 2H3",166956912,KM1906
220628_Smp_MU2_A,"L-Methionine, 2H3",189587504,KM1906
220628_Smp_MU2_B,"L-Methionine, 2H3",138418240,KM1906
220628_Smp_MU2_C,"L-Methionine, 2H3",142507968,KM1906
220628_Smp_MU3_A,"L-Methionine, 2H3",157432160,KM1906
220628_Smp_MU3_B,"L-Methionine, 2H3",172488912,KM1906
220628_Smp_MU3_C,"L-Methionine, 2H3",148696432,KM1906
220628_Smp_MU4_A,"L-Methionine, 2H3",178009568,KM1906
220628_Smp_MU4_B,"L-Methionine, 2H3",231345712,KM1906
220628_Smp_MU4_C,"L-Methionine, 2H3",161021472,KM1906
220628_Smp_MU5_A,"L-Methionine, 2H3",210291856,KM1906
220628_Smp_MU5_B,"L-Methionine, 2H3",176363040,KM1906
220628_Smp_MU5_C,"L-Methionine, 2H3",150646256,KM1906
220628_Smp_MU6_A,"L-Methionine, 2H3",168100784,KM1906
220628_Smp_MU6_B,"L-Methionine, 2H3",171973680,KM1906
220628_Smp_MU6_C,"L-Methionine, 2H3",189264960,KM1906
220628_Smp_MU7_A,"L-Methionine, 2H3",158589696,KM1906
220628_Smp_MU7_B,"L-Methionine, 2H3",199921248,KM1906
220628_Smp_MU7_C,"L-Methionine, 2H3",156746672,KM1906
220628_Smp_MU8_A,"L-Methionine, 2H3",190682480,KM1906
220628_Smp_MU8_B,"L-Methionine, 2H3",179646784,KM1906
220628_Smp_MU8_C,"L-Methionine, 2H3",171826672,KM1906
220628_Smp_MU9_A,"L-Methionine, 2H3",158585680,KM1906
220628_Smp_MU9_B,"L-Methionine, 2H3",145329936,KM1906
220628_Smp_MU9_C,"L-Methionine, 2H3",170850384,KM1906
220628_Smp_MU10_A,"L-Methionine, 2H3",218998304,KM1906
220628_Smp_MU10_B,"L-Methionine, 2H3",186302752,KM1906
220628_Smp_MU10_C,"L-Methionine, 2H3",225508288,KM1906
220628_Smp_MU11_A,"L-Methionine, 2H3",198170096,KM1906
220628_Smp_MU11_B,"L-Methionine, 2H3",157653920,KM1906
220628_Smp_MU11_C,"L-Methionine, 2H3",146963168,KM1906
220628_Smp_MU14_A,"L-Methionine, 2H3",162212672,KM1906
220628_Smp_MU14_B,"L-Methionine, 2H3",159135856,KM1906
220628_Smp_MU14_C,"L-Methionine, 2H3",160650944,KM1906
220628_Smp_MU15_A,"L-Methionine, 2H3",154038784,KM1906
220628_Smp_MU15_B,"L-Methionine, 2H3",245488848,KM1906
220628_Smp_MU15_C,"L-Methionine, 2H3",162576816,KM1906
220628_Smp_MU16_A,"L-Methionine, 2H3",185642112,KM1906
220628_Smp_MU16_B,"L-Methionine, 2H3",217830928,KM1906
220628_Smp_MU16_C,"L-Methionine, 2H3",196593088,KM1906
220628_Smp_MU17_A,"L-Methionine, 2H3",167619376,KM1906
220628_Smp_MU17_B,"L-Methionine, 2H3",137027856,KM1906
220628_Smp_MU17_C,"L-Methionine, 2H3",152482288,KM1906
220628_Smp_MU18_A,"L-Methionine, 2H3",168984288,KM1906
220628_Smp_MU18_B,"L-Methionine, 2H3",175060304,KM1906
220628_Smp_MU18_C,"L-Methionine, 2H3",165729904,KM1906
220628_Smp_MU19_A,"L-Methionine, 2H3",204509984,KM1906
220628_Smp_MU19_B,"L-Methionine, 2H3",145887600,KM1906
220628_Smp_MU19_C,"L-Methionine, 2H3",155819824,KM1906
220628_Smp_MU20_A,"L-Methionine, 2H3",207228576,KM1906
220628_Smp_MU20_B,"L-Methionine, 2H3",233860480,KM1906
220628_Smp_MU20_C,"L-Methionine, 2H3",238938912,KM1906
220628_Smp_MU21_A,"L-Methionine, 2H3",147061504,KM1906
220628_Smp_MU21_B,"L-Methionine, 2H3",266863152,KM1906
220628_Smp_MU21_C,"L-Methionine, 2H3",139377824,KM1906
220628_Smp_MU22_A,"L-Methionine, 2H3",182763664,KM1906
220628_Smp_MU22_B,"L-Methionine, 2H3",138262176,KM1906
220628_Smp_MU22_C,"L-Methionine, 2H3",166487616,KM1906
220628_Smp_MU23_A,"L-Methionine, 2H3",169977568,KM1906
220628_Smp_MU23_B,"L-Methionine, 2H3",158608544,KM1906
220628_Smp_MU23_C,"L-Methionine, 2H3",219108752,KM1906
220628_Smp_MU24_A,"L-Methionine, 2H3",227416224,KM1906
220628_Smp_MU24_B,"L-Methionine, 2H3",238256320,KM1906
220628_Smp_MU24_C,"L-Methionine, 2H3",155185328,KM1906
220628_Poo_TruePooG3_Full1,"Trimethylamine N-oxide, 2H9",2664385536,KM1906
220628_Poo_TruePooG3_Full2,"Trimethylamine N-oxide, 2H9",2717311744,KM1906
220628_Poo_TruePooG3_Full3,"Trimethylamine N-oxide, 2H9",2628188416,KM1906
220628_Poo_TruePooG3_Half1,"Trimethylamine N-oxide, 2H9",1461601024,KM1906
220628_Poo_TruePooG3_Half2,"Trimethylamine N-oxide, 2H9",1389606272,KM1906
220628_Poo_TruePooG3_Half3,"Trimethylamine N-oxide, 2H9",1396916992,KM1906
220628_Smp_MU1_A,"Trimethylamine N-oxide, 2H9",2966167296,KM1906
220628_Smp_MU1_B,"Trimethylamine N-oxide, 2H9",2649935872,KM1906
220628_Smp_MU1_C,"Trimethylamine N-oxide, 2H9",2811514624,KM1906
220628_Smp_MU2_A,"Trimethylamine N-oxide, 2H9",2930189056,KM1906
220628_Smp_MU2_B,"Trimethylamine N-oxide, 2H9",2196719104,KM1906
220628_Smp_MU2_C,"Trimethylamine N-oxide, 2H9",2401694464,KM1906
220628_Smp_MU3_A,"Trimethylamine N-oxide, 2H9",2585961728,KM1906
220628_Smp_MU3_B,"Trimethylamine N-oxide, 2H9",2513259776,KM1906
220628_Smp_MU3_C,"Trimethylamine N-oxide, 2H9",2584239616,KM1906
220628_Smp_MU4_A,"Trimethylamine N-oxide, 2H9",2793321728,KM1906
220628_Smp_MU4_B,"Trimethylamine N-oxide, 2H9",2768303872,KM1906
220628_Smp_MU4_C,"Trimethylamine N-oxide, 2H9",2645504768,KM1906
220628_Smp_MU5_A,"Trimethylamine N-oxide, 2H9",2254355968,KM1906
220628_Smp_MU5_B,"Trimethylamine N-oxide, 2H9",2934943232,KM1906
220628_Smp_MU5_C,"Trimethylamine N-oxide, 2H9",2465580544,KM1906
220628_Smp_MU6_A,"Trimethylamine N-oxide, 2H9",2861968896,KM1906
