Cruise,Parent_ID,Part.SampID,Diss.SampID,Compound,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,Part.detected,Part.Impute.Conc.nM,Diss.detected,Diss.Conc.Vial.uM,Diss.Conc.nM,Diss.Conc.C.nM,Diss.Conc.N.nM,Diss.Conc.S.nM,Diss.Impute.Conc.nM,Diss.LOD.nM,Diss.Conc.no.blk.sub.nM,Diss.LOD.no.blk.sub.nM
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,Trimethylamine N-oxide,0.25711618068967507,0.020569294455174,0.06170788336552201,0.020569294455174,NA,Yes,0.00215966233479061,Yes,0.15805464786979218,2.8697375891130585,8.609212767339177,2.8697375891130585,NA,0.008889758156862722,0.008889758156862722,2.8894816795208804,0.02863384856468467
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,beta-Alanine,0.60090188505881,0.0480721508047048,0.1442164524141144,0.0480721508047048,NA,Yes,0.00158033252129447,Yes,0.11237468208578288,0.38126567842721015,1.1437970352816305,0.38126567842721015,NA,0.24076849924504629,0.24076849924504629,1.368753740387124,1.22825656120496
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,beta-Alaninebetaine,4.683564245391591,0.37468513963132727,2.2481108377879635,0.37468513963132727,NA,Yes,2.0856590682921469e-4,Yes,0.07009793826140866,1.0512435962887214,6.307461577732329,1.0512435962887214,NA,0.003140874411352971,0.003140874411352971,1.0588812426194658,0.01077852074209731
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,beta-Glutamic acid,0.6243988989452868,0.04995191191562294,0.2497595595781147,0.04995191191562294,NA,Yes,1.4916078302855232e-5,Yes,0.00971206307115534,0.10159682439145745,0.5079841219572873,0.10159682439145745,NA,0.03335442870623739,0.03335442870623739,0.18359287469102725,0.1153504790058072
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,Arsenobetaine,0.01859277613379343,0.00148742209070347,0.00743711045351737,NA,NA,Yes,7.120206519776745e-8,No,1.1897464971321958e-5,6.109672626482715e-5,3.0548363132413577e-4,NA,NA,3.0268625195462507e-5,3.0268625195462507e-5,1.057684635950522e-4,7.494036252568757e-5
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,Glycine betaine,8.09358299871412,0.6474866398971297,3.2374331994856487,0.6474866398971297,NA,Yes,0.02152133265513577,Yes,0.6994450325463621,4.79490216633395,23.974510831669747,4.79490216633395,NA,0.9253683573019953,0.9253683573019953,6.99445032546362,3.1249165164316652
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,Homarine,2.270548518890434,0.18164388151123473,1.2715071705786432,0.18164388151123473,NA,Yes,8.450461493593093e-6,Yes,0.02628658834709572,0.2562136936390159,1.7934958554731115,0.2562136936390159,NA,0.00385604127207847,0.00385604127207847,0.2628658834709572,0.01050823110401972
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,L-Alanine,6.7114559738183805,0.5369164779054704,1.610749433716411,0.5369164779054704,NA,Yes,0.01403976277581217,Yes,0.4414552204126771,1.2282690330897728,3.6848070992693183,1.2282690330897728,NA,0.860831724703151,0.860831724703151,4.41455220412677,4.047114895740148
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,L-Isoleucine,17.101001376752485,1.3680801101401987,8.208480660841193,1.3680801101401987,NA,Yes,0.00770480507176076,Yes,0.15162528044047183,0.425839582670386,2.555037496022316,0.425839582670386,NA,0.2718333858525752,0.2718333858525752,2.539786942051454,2.3857807452336433
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,L-Proline,1.3403649028691216,0.10722919222952972,0.5361459611476486,0.10722919222952972,NA,Yes,0.00450470500008671,Yes,0.14681894732707693,1.127150680532155,5.635753402660775,1.127150680532155,NA,0.12037087248387068,0.12037087248387068,1.4681894732707692,0.46140966522248505
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,Taurine,7.532332991520392,0.6025866393216315,1.205173278643263,0.6025866393216315,0.6025866393216315,Yes,4.460368952799038e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,Isethionic acid,8.008045998943658,0.6406436799154926,1.2812873598309853,NA,0.6406436799154926,Yes,0.00244254833074438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,L-Cysteic acid,0.18829201466304635,0.0150633611730437,0.04519008351913112,0.0150633611730437,0.0150633611730437,Yes,4.5220028221819615e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,Sucrose,0.7421386264372436,0.05937109011497948,0.7124530813797538,NA,NA,No,0.02804539600863252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_B,220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,Trehalose,0.08220937491125335,0.00657674999290026,0.0789209999148032,NA,NA,No,0.00284893194559489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,(3-Carboxypropyl)trimethylammonium,0.35238919976404487,0.02819113598112358,0.19733795186786512,0.02819113598112358,NA,Yes,5.234717032564405e-5,Yes,0.00219928946154673,0.04297120167389517,0.3007984117172662,0.04297120167389517,NA,0.00154358305471733,0.00154358305471733,0.04699336456296432,0.00556574594378648
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",4.398663937912875,0.35189311503303,1.05567934509909,NA,0.35189311503303,Yes,5.773290854041151e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,2-O-alpha-D-Glucosylglycerol,4.482176016778247,0.3585740813422598,3.2271667320803386,NA,NA,Yes,1.6741197304606694e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,5-Hydroxyectoine,0.0042050799301325,3.3640639441060013e-4,0.0020184383664636,6.728127888212003e-4,NA,Yes,5.871464016727651e-7,Yes,9.24246317331754e-5,0.0014231350752634295,0.008538810451580576,0.002846270150526859,NA,2.981783067038601e-4,2.981783067038601e-4,0.00195814897739778,8.331922088382107e-4
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Betonicine,0.11125151250843476,0.00890012100067477,0.06230084700472345,0.00890012100067477,NA,Yes,2.408648525555309e-5,Yes,0.00314499017330667,0.033440177619469574,0.23408124333628702,0.033440177619469574,NA,5.908157657269902e-4,5.908157657269902e-4,0.03525773736890887,0.00240837551516629
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Carnitine,0.12518565897274497,0.01001485271781959,0.07010396902473719,0.01001485271781959,NA,Yes,1.647389015757741e-4,Yes,0.00204492379191915,0.01780816204833463,0.12465713433834241,0.01780816204833463,NA,7.195391209348896e-4,7.195391209348896e-4,0.02044923791919152,0.00336061499179178
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Dimethylsulfonioacetate,0.1758692273274493,0.01406953818619594,0.05627815274478377,NA,0.01406953818619594,Yes,1.444935975753952e-5,Yes,0.01046349076837331,0.10840360294642173,0.43361441178568694,NA,0.10840360294642173,0.00190388134630173,0.00190388134630173,0.11037437519381134,0.00387465359369133
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Dimethylsulfoniopropionate,0.7800013698600504,0.06240010958880404,0.3120005479440202,NA,0.06240010958880404,Yes,1.1972011069971628e-4,Yes,0.20327462486581704,3.6624377192278472,18.312188596139237,NA,3.6624377192278472,2.457687794022725e-4,2.457687794022725e-4,3.662605853438144,4.139029896990334e-4
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Ectoine,0.17103074346452207,0.01368245947716176,0.0820947568629706,0.02736491895432353,NA,Yes,8.627795642355144e-5,Yes,0.00157037593477218,0.023959680742732234,0.1437580844563934,0.04791936148546447,NA,0.0026164259740440402,0.0026164259740440402,0.03299109106664253,0.01164783629795434
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Gonyol,5.6790976531193555,0.4543278122495485,3.1802946857468393,NA,0.4543278122495485,Yes,9.732664307637168e-4,Yes,0.07448597255324091,0.5871281869051534,4.109897308336074,NA,0.5871281869051534,0.22373499369495736,0.22373499369495736,1.0490982049752242,0.6857050117650281
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Hydroxyisoleucine,18.303961085224703,1.464316886817976,8.785901320907858,1.464316886817976,NA,Yes,0.00220209595538393,Yes,0.07833004794681513,1.0956865015216881,6.574119009130129,1.0956865015216881,NA,0.043893335439155856,0.043893335439155856,1.239399492829353,0.18760632674682085
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Asparagine,1.3575660361330546,0.10860528289064436,0.43442113156257744,0.21721056578128872,NA,Yes,0.0016909694001912,Yes,0.05026239775851914,0.14388780905122062,0.5755512362048825,0.28777561810244123,NA,0.0817213833911617,0.0817213833911617,0.6077678084464224,0.5456013827863635
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Aspartic acid,4.347945611845373,0.3478356489476298,1.3913425957905192,0.3478356489476298,NA,Yes,0.00611843653513392,No,0.05979412144602995,-0.04383245846867445,-0.1753298338746978,-0.04383245846867445,NA,0.39726644417027035,0.39726644417027035,0.8897934738992551,1.3308923765382
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Glutamic acid,29.895868456732295,2.391669476538583,11.958347382692915,2.391669476538583,NA,Yes,0.00219652197759229,Yes,0.097007398422012,1.4935269908533417,7.467634954266709,1.4935269908533417,NA,0.10279196046773581,0.10279196046773581,1.8064692443577652,0.4157342139721593
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Glutamine,1.3445642760845236,0.10756514208676188,0.5378257104338094,0.21513028417352376,NA,Yes,1.4486726485862596e-4,Yes,0.00903618546938383,0.04056192019939026,0.2028096009969513,0.08112384039878053,NA,0.005824404762137962,0.005824404762137962,0.0689785150334644,0.0342409995962121
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Lysine,0.5238620429480911,0.04190896343584729,0.2514537806150837,0.08381792687169458,NA,Yes,0.00131826435746422,Yes,0.02699927329032108,0.17038971130061936,1.022338267803716,0.3407794226012387,NA,0.09615716340867614,0.09615716340867614,0.48041411548614016,0.40618156759419694
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Threonine,0.9324690263680792,0.07459752210944633,0.2983900884377853,0.07459752210944633,NA,Yes,0.00796499792478672,No,0.04457875213968143,0.25499758323640265,1.0199903329456106,0.25499758323640265,NA,0.08520771691755569,0.08520771691755569,0.7167001951717272,0.5469103288528803
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Tyrosine,0.190068061218138,0.01520544489745103,0.13684900407705936,0.01520544489745103,NA,Yes,7.354623781821395e-4,No,0.00145944273962486,-0.16625687361423042,-1.4963118625280738,-0.16625687361423042,NA,0.24590414297677118,0.24590414297677118,0.0510294664204499,0.4631904830114515
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Proline betaine,0.12820755698086014,0.01025660455846881,0.07179623190928168,0.01025660455846881,NA,Yes,9.762530856877975e-5,Yes,0.00124787215052011,0.01674387397800206,0.11720711784601442,0.01674387397800206,NA,0.0014709316280489201,0.0014709316280489201,0.02144110224261358,0.00616815989266044
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Sarcosine,0.1365806988333664,0.01092645590666931,0.03277936772000793,0.01092645590666931,NA,Yes,0.00103835562067599,Yes,0.0126213237810421,0.18041365635839085,0.5412409690751725,0.18041365635839085,NA,0.05352048466864415,0.05352048466864415,0.3078371653912707,0.180943993701524
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Trigonelline,0.24169260248261376,0.0193354081986091,0.1353478573902637,0.0193354081986091,NA,Yes,2.311866422967845e-4,No,0.00426097490469553,0.010797812960818179,0.07558469072572725,0.010797812960818179,NA,0.04222405572512507,0.04222405572512507,0.07994324399053532,0.1113694867548422
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Trimethylamine N-oxide,0.29828838374092564,0.02386307069927405,0.07158921209782215,0.02386307069927405,NA,Yes,0.00215966233479061,Yes,0.12435741242464458,2.253700378050031,6.761101134150094,2.253700378050031,NA,0.008889758156862722,0.008889758156862722,2.273444468457853,0.02863384856468467
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,beta-Alanine,0.5439155989492207,0.04351324791593764,0.13053974374781294,0.04351324791593764,NA,Yes,0.00158033252129447,No,0.0578577022660684,-0.2827657444682159,-0.8482972334046477,-0.2827657444682159,NA,0.24076849924504629,0.24076849924504629,0.7047223174916979,1.22825656120496
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,beta-Alaninebetaine,4.050530672039714,0.32404245376317714,1.9442547225790627,0.32404245376317714,NA,Yes,2.0856590682921469e-4,Yes,0.07224237732958261,1.0836369356871198,6.5018216141227185,1.0836369356871198,NA,0.003140874411352971,0.003140874411352971,1.0912745820178642,0.01077852074209731
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,beta-Glutamic acid,0.7137659785392179,0.05710127828313743,0.2855063914156872,0.05710127828313743,NA,Yes,1.4916078302855232e-5,Yes,0.01847276872269803,0.26720562687808663,1.3360281343904332,0.26720562687808663,NA,0.03335442870623739,0.03335442870623739,0.34920167717765643,0.1153504790058072
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Arsenobetaine,0.01926065252755877,0.0015408522022047,0.0077042610110235,NA,NA,Yes,7.227178674605962e-8,No,3.652570505299282e-5,2.8004178059088113e-4,0.0014002089029544057,NA,NA,3.0268625195462507e-5,3.0268625195462507e-5,3.247135179211062e-4,7.494036252568757e-5
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Glycine betaine,10.343653459449971,0.8274922767559978,4.137461383779989,0.8274922767559978,NA,Yes,0.03023045041892984,Yes,0.6300492223665163,4.100944064535492,20.504720322677457,4.100944064535492,NA,0.9253683573019953,0.9253683573019953,6.300492223665162,3.1249165164316652
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Homarine,3.2253793226010634,0.25803034580808504,1.8062124206565953,0.25803034580808504,NA,Yes,1.2349559865911074e-5,Yes,0.02252213715387855,0.2185691817068443,1.5299842719479102,0.2185691817068443,NA,0.00385604127207847,0.00385604127207847,0.22522137153878555,0.01050823110401972
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Alanine,7.285443495013206,0.5828354796010564,1.7485064388031692,0.5828354796010564,NA,Yes,0.01599473746906245,No,0.1477196671578939,-1.7090864994580586,-5.127259498374176,-1.7090864994580586,NA,0.860831724703151,0.860831724703151,1.4771966715789389,4.047114895740148
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Isoleucine,22.53604009245652,1.8028832073965215,10.81729924437913,1.8028832073965215,NA,Yes,0.01119747627221124,No,0.09862702847788052,-0.4619033312758669,-2.7714199876552015,-0.4619033312758669,NA,0.2718333858525752,0.2718333858525752,1.6520440281052011,2.3857807452336433
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Proline,1.4889391598991712,0.1191151327919337,0.5955756639596685,0.1191151327919337,NA,Yes,0.00642200412146945,No,0.03732570597481564,0.03221826700954211,0.16109133504771056,0.03221826700954211,NA,0.12037087248387068,0.12037087248387068,0.3732570597481565,0.46140966522248505
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Taurine,6.006510257621863,0.48052082060974904,0.961041641219498,0.48052082060974904,0.48052082060974904,Yes,3.893112645754488e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Isethionic acid,11.39011040013428,0.9112088320107424,1.8224176640214849,NA,0.9112088320107424,Yes,0.00376055466692358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,L-Cysteic acid,0.2400704577160496,0.01920563661728397,0.0576169098518519,0.01920563661728397,0.01920563661728397,Yes,4.689677585838392e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Sucrose,1.032368623407899,0.08258948987263191,0.9910738784715828,NA,NA,No,0.03683967445586243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_800_U_C,220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,Trehalose,0.10091378263044017,0.00807310261043521,0.09687723132522257,NA,NA,No,0.00380854922304724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,(3-Carboxypropyl)trimethylammonium,0.2494699733045841,0.01995759786436672,0.13970318505056709,0.01995759786436672,NA,Yes,5.234717032564405e-5,Yes,0.00301272486863543,0.060352300115961446,0.42246610081173014,0.060352300115961446,NA,0.00154358305471733,0.00154358305471733,0.0643744630050306,0.00556574594378648
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",3.1561018880555003,0.25248815104444,0.75746445313332,NA,0.25248815104444,Yes,5.773290854041151e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,2-O-alpha-D-Glucosylglycerol,7.546712817207341,0.6037370253765874,5.4336332283892865,NA,NA,Yes,1.6741197304606694e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,5-Hydroxyectoine,0.0027710451134395,2.2168360907516056e-4,0.00133010165445096,4.433672181503211e-4,NA,Yes,5.871464016727651e-7,Yes,1.5823229005386148e-4,0.0028173651244305094,0.016904190746583055,0.005634730248861019,NA,2.981783067038601e-4,2.981783067038601e-4,0.00335237902656486,8.331922088382107e-4
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,Betonicine,0.11474941728737384,0.0091799533829899,0.06425967368092934,0.0091799533829899,NA,Yes,2.408648525555309e-5,Yes,0.00533568911296639,0.05799958277260551,0.40599707940823854,0.05799958277260551,NA,5.908157657269902e-4,5.908157657269902e-4,0.05981714252204481,0.00240837551516629
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,Carnitine,0.1333641012386804,0.01066912809909443,0.07468389669366102,0.01066912809909443,NA,Yes,1.647389015757741e-4,Yes,0.00328457137624058,0.030204637891548983,0.2114324652408429,0.030204637891548983,NA,7.195391209348896e-4,7.195391209348896e-4,0.03284571376240587,0.00336061499179178
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,Dimethylsulfonioacetate,0.2530455243688226,0.0202436419495058,0.08097456779802323,NA,0.0202436419495058,Yes,1.444935975753952e-5,Yes,0.01450545469749122,0.15104035325357273,0.6041614130142909,NA,0.15104035325357273,0.00190388134630173,0.00190388134630173,0.15301112550096233,0.00387465359369133
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,Dimethylsulfoniopropionate,0.7699612350243608,0.06159689880194885,0.30798449400974426,NA,0.06159689880194885,Yes,1.1972011069971628e-4,Yes,0.21567708532793017,3.8859054753019575,19.42952737650979,NA,3.8859054753019575,2.457687794022725e-4,2.457687794022725e-4,3.886073609512254,4.139029896990334e-4
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,Ectoine,0.1346726952321531,0.01077381561857224,0.06464289371143349,0.02154763123714449,NA,Yes,8.627795642355144e-5,Yes,5.57356777871627e-4,0.0026777656817961407,0.016066594090776844,0.0053555313635922815,NA,0.0026164259740440402,0.0026164259740440402,0.01170917600570644,0.01164783629795434
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,Gonyol,7.672649471359136,0.6138119577087308,4.296683703961115,NA,0.6138119577087308,Yes,9.732664307637168e-4,Yes,0.06495676856122232,0.4529140461724969,3.1703983232074786,NA,0.4529140461724969,0.22373499369495736,0.22373499369495736,0.9148840642425676,0.6857050117650281
TN397,TN397_S12_1800_U_A,220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,Hydroxyisoleucine,16.9808313794074,1.358466510352592,8.150799062115553,1.358466510352592,NA,Yes,0.00220209595538393,Yes,0.08553938780365015,1.2097583346994578,7.258550008196747,1.2097583346994578,NA,0.043893335439155856,0.043893335439155856,1.3534713260071227,0.18760632674682085
