Cruise,Rep,Compound,detected
KM1906,220628_Smp_MU23_B,beta-Alaninebetaine,Yes
KM1906,220628_Smp_MU23_C,beta-Alaninebetaine,Yes
KM1906,220628_Smp_MU24_A,beta-Alaninebetaine,Yes
KM1906,220628_Smp_MU24_B,beta-Alaninebetaine,Yes
KM1906,220628_Smp_MU24_C,beta-Alaninebetaine,Yes
KM1906,220628_Smp_MU1_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU1_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU1_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU2_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU2_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU2_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU3_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU3_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU3_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU4_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU4_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU4_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU5_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU5_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU5_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU6_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU6_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU6_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU7_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU7_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU7_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU8_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU8_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU8_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU9_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU9_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU9_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU10_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU10_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU10_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU11_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU11_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU11_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU14_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU14_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU14_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU15_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU15_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU15_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU16_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU16_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU16_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU17_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU17_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU17_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU18_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU18_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU18_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU19_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU19_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU19_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU20_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU20_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU20_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU21_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU21_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU21_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU22_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU22_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU22_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU23_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU23_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU23_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU24_A,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU24_B,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU24_C,beta-Glutamic acid,Yes
KM1906,220628_Smp_MU1_A,Betonicine,Yes
KM1906,220628_Smp_MU1_B,Betonicine,Yes
KM1906,220628_Smp_MU1_C,Betonicine,Yes
KM1906,220628_Smp_MU2_A,Betonicine,Yes
KM1906,220628_Smp_MU2_B,Betonicine,Yes
KM1906,220628_Smp_MU2_C,Betonicine,Yes
KM1906,220628_Smp_MU3_A,Betonicine,Yes
KM1906,220628_Smp_MU3_B,Betonicine,Yes
KM1906,220628_Smp_MU3_C,Betonicine,Yes
KM1906,220628_Smp_MU4_A,Betonicine,Yes
KM1906,220628_Smp_MU4_B,Betonicine,Yes
KM1906,220628_Smp_MU4_C,Betonicine,Yes
KM1906,220628_Smp_MU5_A,Betonicine,Yes
KM1906,220628_Smp_MU5_B,Betonicine,Yes
KM1906,220628_Smp_MU5_C,Betonicine,Yes
KM1906,220628_Smp_MU6_A,Betonicine,Yes
KM1906,220628_Smp_MU6_B,Betonicine,Yes
KM1906,220628_Smp_MU6_C,Betonicine,Yes
KM1906,220628_Smp_MU7_A,Betonicine,Yes
KM1906,220628_Smp_MU7_B,Betonicine,Yes
KM1906,220628_Smp_MU7_C,Betonicine,Yes
KM1906,220628_Smp_MU8_A,Betonicine,Yes
KM1906,220628_Smp_MU8_B,Betonicine,Yes
KM1906,220628_Smp_MU8_C,Betonicine,Yes
KM1906,220628_Smp_MU9_A,Betonicine,Yes
KM1906,220628_Smp_MU9_B,Betonicine,Yes
KM1906,220628_Smp_MU9_C,Betonicine,Yes
KM1906,220628_Smp_MU10_A,Betonicine,Yes
KM1906,220628_Smp_MU10_B,Betonicine,Yes
KM1906,220628_Smp_MU10_C,Betonicine,Yes
KM1906,220628_Smp_MU11_A,Betonicine,Yes
KM1906,220628_Smp_MU11_B,Betonicine,Yes
KM1906,220628_Smp_MU11_C,Betonicine,Yes
KM1906,220628_Smp_MU14_A,Betonicine,Yes
KM1906,220628_Smp_MU14_B,Betonicine,Yes
KM1906,220628_Smp_MU14_C,Betonicine,Yes
KM1906,220628_Smp_MU15_A,Betonicine,Yes
KM1906,220628_Smp_MU15_B,Betonicine,Yes
KM1906,220628_Smp_MU15_C,Betonicine,Yes
KM1906,220628_Smp_MU16_A,Betonicine,Yes
KM1906,220628_Smp_MU16_B,Betonicine,Yes
KM1906,220628_Smp_MU16_C,Betonicine,Yes
KM1906,220628_Smp_MU17_A,Betonicine,Yes
KM1906,220628_Smp_MU17_B,Betonicine,Yes
KM1906,220628_Smp_MU17_C,Betonicine,Yes
KM1906,220628_Smp_MU18_A,Betonicine,Yes
KM1906,220628_Smp_MU18_B,Betonicine,Yes
KM1906,220628_Smp_MU18_C,Betonicine,Yes
KM1906,220628_Smp_MU19_A,Betonicine,Yes
KM1906,220628_Smp_MU19_B,Betonicine,Yes
KM1906,220628_Smp_MU19_C,Betonicine,Yes
KM1906,220628_Smp_MU20_A,Betonicine,Yes
KM1906,220628_Smp_MU20_B,Betonicine,Yes
KM1906,220628_Smp_MU20_C,Betonicine,Yes
KM1906,220628_Smp_MU21_A,Betonicine,Yes
KM1906,220628_Smp_MU21_B,Betonicine,Yes
KM1906,220628_Smp_MU21_C,Betonicine,Yes
KM1906,220628_Smp_MU22_A,Betonicine,Yes
KM1906,220628_Smp_MU22_B,Betonicine,Yes
KM1906,220628_Smp_MU22_C,Betonicine,Yes
KM1906,220628_Smp_MU23_A,Betonicine,Yes
KM1906,220628_Smp_MU23_B,Betonicine,Yes
KM1906,220628_Smp_MU23_C,Betonicine,Yes
KM1906,220628_Smp_MU24_A,Betonicine,Yes
KM1906,220628_Smp_MU24_B,Betonicine,Yes
KM1906,220628_Smp_MU24_C,Betonicine,Yes
KM1906,220628_Smp_MU1_A,Carnitine,Yes
KM1906,220628_Smp_MU1_B,Carnitine,Yes
KM1906,220628_Smp_MU1_C,Carnitine,Yes
KM1906,220628_Smp_MU2_A,Carnitine,Yes
KM1906,220628_Smp_MU2_B,Carnitine,Yes
KM1906,220628_Smp_MU2_C,Carnitine,Yes
KM1906,220628_Smp_MU3_A,Carnitine,Yes
KM1906,220628_Smp_MU3_B,Carnitine,Yes
KM1906,220628_Smp_MU3_C,Carnitine,Yes
KM1906,220628_Smp_MU4_A,Carnitine,Yes
KM1906,220628_Smp_MU4_B,Carnitine,Yes
KM1906,220628_Smp_MU4_C,Carnitine,Yes
KM1906,220628_Smp_MU5_A,Carnitine,Yes
KM1906,220628_Smp_MU5_B,Carnitine,Yes
KM1906,220628_Smp_MU5_C,Carnitine,Yes
KM1906,220628_Smp_MU6_A,Carnitine,Yes
KM1906,220628_Smp_MU6_B,Carnitine,Yes
KM1906,220628_Smp_MU6_C,Carnitine,Yes
KM1906,220628_Smp_MU7_A,Carnitine,Yes
KM1906,220628_Smp_MU7_B,Carnitine,Yes
KM1906,220628_Smp_MU7_C,Carnitine,Yes
KM1906,220628_Smp_MU8_A,Carnitine,Yes
KM1906,220628_Smp_MU8_B,Carnitine,Yes
KM1906,220628_Smp_MU8_C,Carnitine,Yes
KM1906,220628_Smp_MU9_A,Carnitine,Yes
KM1906,220628_Smp_MU9_B,Carnitine,Yes
KM1906,220628_Smp_MU9_C,Carnitine,Yes
KM1906,220628_Smp_MU10_A,Carnitine,Yes
KM1906,220628_Smp_MU10_B,Carnitine,Yes
KM1906,220628_Smp_MU10_C,Carnitine,Yes
KM1906,220628_Smp_MU11_A,Carnitine,Yes
KM1906,220628_Smp_MU11_B,Carnitine,Yes
KM1906,220628_Smp_MU11_C,Carnitine,Yes
KM1906,220628_Smp_MU14_A,Carnitine,Yes
KM1906,220628_Smp_MU14_B,Carnitine,Yes
KM1906,220628_Smp_MU14_C,Carnitine,Yes
KM1906,220628_Smp_MU15_A,Carnitine,Yes
KM1906,220628_Smp_MU15_B,Carnitine,Yes
KM1906,220628_Smp_MU15_C,Carnitine,Yes
KM1906,220628_Smp_MU16_A,Carnitine,Yes
KM1906,220628_Smp_MU16_B,Carnitine,Yes
KM1906,220628_Smp_MU16_C,Carnitine,Yes
KM1906,220628_Smp_MU17_A,Carnitine,Yes
KM1906,220628_Smp_MU17_B,Carnitine,Yes
KM1906,220628_Smp_MU17_C,Carnitine,Yes
KM1906,220628_Smp_MU18_A,Carnitine,Yes
KM1906,220628_Smp_MU18_B,Carnitine,Yes
KM1906,220628_Smp_MU18_C,Carnitine,Yes
KM1906,220628_Smp_MU19_A,Carnitine,Yes
KM1906,220628_Smp_MU19_B,Carnitine,Yes
KM1906,220628_Smp_MU19_C,Carnitine,Yes
KM1906,220628_Smp_MU20_A,Carnitine,Yes
KM1906,220628_Smp_MU20_B,Carnitine,Yes
KM1906,220628_Smp_MU20_C,Carnitine,Yes
KM1906,220628_Smp_MU21_A,Carnitine,Yes
KM1906,220628_Smp_MU21_B,Carnitine,Yes
KM1906,220628_Smp_MU21_C,Carnitine,Yes
KM1906,220628_Smp_MU22_A,Carnitine,Yes
KM1906,220628_Smp_MU22_B,Carnitine,Yes
KM1906,220628_Smp_MU22_C,Carnitine,Yes
KM1906,220628_Smp_MU23_A,Carnitine,Yes
KM1906,220628_Smp_MU23_B,Carnitine,Yes
KM1906,220628_Smp_MU23_C,Carnitine,Yes
KM1906,220628_Smp_MU24_A,Carnitine,Yes
KM1906,220628_Smp_MU24_B,Carnitine,Yes
KM1906,220628_Smp_MU24_C,Carnitine,Yes
KM1906,220628_Smp_MU1_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU1_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU1_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU2_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU2_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU2_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU3_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU3_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU3_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU4_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU4_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU4_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU5_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU5_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU5_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU6_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU6_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU6_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU7_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU7_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU7_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU8_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU8_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU8_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU9_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU9_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU9_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU10_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU10_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU10_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU11_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU11_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU11_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU14_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU14_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU14_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU15_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU15_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU15_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU16_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU16_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU16_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU17_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU17_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU17_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU18_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU18_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU18_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU19_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU19_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU19_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU20_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU20_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU20_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU21_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU21_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU21_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU22_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU22_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU22_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU23_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU23_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU23_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU24_A,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU24_B,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU24_C,Dimethylsulfonioacetate,Yes
KM1906,220628_Smp_MU1_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU1_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU1_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU2_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU2_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU2_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU3_A,Dimethylsulfoniopropionate,No
KM1906,220628_Smp_MU3_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU3_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU4_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU4_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU4_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU5_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU5_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU5_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU6_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU6_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU6_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU7_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU7_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU7_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU8_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU8_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU8_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU9_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU9_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU9_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU10_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU10_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU10_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU11_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU11_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU11_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU14_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU14_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU14_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU15_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU15_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU15_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU16_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU16_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU16_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU17_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU17_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU17_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU18_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU18_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU18_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU19_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU19_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU19_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU20_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU20_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU20_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU21_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU21_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU21_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU22_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU22_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU22_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU23_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU23_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU23_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU24_A,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU24_B,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU24_C,Dimethylsulfoniopropionate,Yes
KM1906,220628_Smp_MU1_A,Ectoine,Yes
KM1906,220628_Smp_MU1_B,Ectoine,No
KM1906,220628_Smp_MU1_C,Ectoine,Yes
KM1906,220628_Smp_MU2_A,Ectoine,Yes
KM1906,220628_Smp_MU2_B,Ectoine,No
KM1906,220628_Smp_MU2_C,Ectoine,Yes
KM1906,220628_Smp_MU3_A,Ectoine,No
KM1906,220628_Smp_MU3_B,Ectoine,No
KM1906,220628_Smp_MU3_C,Ectoine,Yes
KM1906,220628_Smp_MU4_A,Ectoine,No
KM1906,220628_Smp_MU4_B,Ectoine,No
KM1906,220628_Smp_MU4_C,Ectoine,Yes
KM1906,220628_Smp_MU5_A,Ectoine,No
KM1906,220628_Smp_MU5_B,Ectoine,No
KM1906,220628_Smp_MU5_C,Ectoine,Yes
KM1906,220628_Smp_MU6_A,Ectoine,No
KM1906,220628_Smp_MU6_B,Ectoine,No
KM1906,220628_Smp_MU6_C,Ectoine,No
KM1906,220628_Smp_MU7_A,Ectoine,No
KM1906,220628_Smp_MU7_B,Ectoine,Yes
KM1906,220628_Smp_MU7_C,Ectoine,No
KM1906,220628_Smp_MU8_A,Ectoine,Yes
KM1906,220628_Smp_MU8_B,Ectoine,Yes
KM1906,220628_Smp_MU8_C,Ectoine,No
KM1906,220628_Smp_MU9_A,Ectoine,No
KM1906,220628_Smp_MU9_B,Ectoine,Yes
KM1906,220628_Smp_MU9_C,Ectoine,Yes
KM1906,220628_Smp_MU10_A,Ectoine,Yes
KM1906,220628_Smp_MU10_B,Ectoine,No
KM1906,220628_Smp_MU10_C,Ectoine,No
KM1906,220628_Smp_MU11_A,Ectoine,No
KM1906,220628_Smp_MU11_B,Ectoine,No
KM1906,220628_Smp_MU11_C,Ectoine,No
KM1906,220628_Smp_MU14_A,Ectoine,Yes
KM1906,220628_Smp_MU14_B,Ectoine,Yes
KM1906,220628_Smp_MU14_C,Ectoine,No
KM1906,220628_Smp_MU15_A,Ectoine,Yes
KM1906,220628_Smp_MU15_B,Ectoine,No
KM1906,220628_Smp_MU15_C,Ectoine,No
KM1906,220628_Smp_MU16_A,Ectoine,Yes
KM1906,220628_Smp_MU16_B,Ectoine,Yes
KM1906,220628_Smp_MU16_C,Ectoine,Yes
KM1906,220628_Smp_MU17_A,Ectoine,Yes
KM1906,220628_Smp_MU17_B,Ectoine,No
KM1906,220628_Smp_MU17_C,Ectoine,Yes
KM1906,220628_Smp_MU18_A,Ectoine,Yes
KM1906,220628_Smp_MU18_B,Ectoine,No
KM1906,220628_Smp_MU18_C,Ectoine,Yes
KM1906,220628_Smp_MU19_A,Ectoine,No
KM1906,220628_Smp_MU19_B,Ectoine,No
KM1906,220628_Smp_MU19_C,Ectoine,No
KM1906,220628_Smp_MU20_A,Ectoine,No
KM1906,220628_Smp_MU20_B,Ectoine,No
KM1906,220628_Smp_MU20_C,Ectoine,No
KM1906,220628_Smp_MU21_A,Ectoine,No
KM1906,220628_Smp_MU21_B,Ectoine,No
KM1906,220628_Smp_MU21_C,Ectoine,No
KM1906,220628_Smp_MU22_A,Ectoine,Yes
KM1906,220628_Smp_MU22_B,Ectoine,Yes
KM1906,220628_Smp_MU22_C,Ectoine,Yes
KM1906,220628_Smp_MU23_A,Ectoine,No
KM1906,220628_Smp_MU23_B,Ectoine,No
KM1906,220628_Smp_MU23_C,Ectoine,No
KM1906,220628_Smp_MU24_A,Ectoine,No
KM1906,220628_Smp_MU24_B,Ectoine,No
KM1906,220628_Smp_MU24_C,Ectoine,No
KM1906,220628_Smp_MU1_A,Glycine betaine,Yes
KM1906,220628_Smp_MU1_B,Glycine betaine,Yes
KM1906,220628_Smp_MU1_C,Glycine betaine,Yes
KM1906,220628_Smp_MU2_A,Glycine betaine,Yes
KM1906,220628_Smp_MU2_B,Glycine betaine,Yes
KM1906,220628_Smp_MU2_C,Glycine betaine,Yes
KM1906,220628_Smp_MU3_A,Glycine betaine,Yes
KM1906,220628_Smp_MU3_B,Glycine betaine,Yes
KM1906,220628_Smp_MU3_C,Glycine betaine,Yes
KM1906,220628_Smp_MU4_A,Glycine betaine,Yes
KM1906,220628_Smp_MU4_B,Glycine betaine,Yes
KM1906,220628_Smp_MU4_C,Glycine betaine,Yes
KM1906,220628_Smp_MU5_A,Glycine betaine,Yes
KM1906,220628_Smp_MU5_B,Glycine betaine,Yes
KM1906,220628_Smp_MU5_C,Glycine betaine,Yes
KM1906,220628_Smp_MU6_A,Glycine betaine,Yes
KM1906,220628_Smp_MU6_B,Glycine betaine,Yes
KM1906,220628_Smp_MU6_C,Glycine betaine,Yes
KM1906,220628_Smp_MU7_A,Glycine betaine,Yes
KM1906,220628_Smp_MU7_B,Glycine betaine,Yes
KM1906,220628_Smp_MU7_C,Glycine betaine,Yes
KM1906,220628_Smp_MU8_A,Glycine betaine,Yes
KM1906,220628_Smp_MU8_B,Glycine betaine,Yes
KM1906,220628_Smp_MU8_C,Glycine betaine,Yes
KM1906,220628_Smp_MU9_A,Glycine betaine,Yes
KM1906,220628_Smp_MU9_B,Glycine betaine,Yes
KM1906,220628_Smp_MU9_C,Glycine betaine,Yes
KM1906,220628_Smp_MU10_A,Glycine betaine,Yes
KM1906,220628_Smp_MU10_B,Glycine betaine,Yes
KM1906,220628_Smp_MU10_C,Glycine betaine,Yes
KM1906,220628_Smp_MU11_A,Glycine betaine,Yes
KM1906,220628_Smp_MU11_B,Glycine betaine,Yes
KM1906,220628_Smp_MU11_C,Glycine betaine,Yes
KM1906,220628_Smp_MU14_A,Glycine betaine,Yes
KM1906,220628_Smp_MU14_B,Glycine betaine,Yes
KM1906,220628_Smp_MU14_C,Glycine betaine,Yes
KM1906,220628_Smp_MU15_A,Glycine betaine,Yes
KM1906,220628_Smp_MU15_B,Glycine betaine,Yes
KM1906,220628_Smp_MU15_C,Glycine betaine,Yes
KM1906,220628_Smp_MU16_A,Glycine betaine,Yes
KM1906,220628_Smp_MU16_B,Glycine betaine,Yes
KM1906,220628_Smp_MU16_C,Glycine betaine,Yes
KM1906,220628_Smp_MU17_A,Glycine betaine,Yes
KM1906,220628_Smp_MU17_B,Glycine betaine,Yes
KM1906,220628_Smp_MU17_C,Glycine betaine,Yes
