Part.SampID,Diss.SampID,Cruise,Compound,compound.name.figure,order,class,Part.Conc.nM,Part.C.nM,Part.N.nM,Part.S.nM,Diss.Conc.nM.adj,Diss.N.nM.adj,Diss.S.nM.adj,Total.Conc.nM,Total.C.nM,Total.N.nM,Total.S.nM,Part.Flag,Diss.Flag,Tot.Flag,Diss.LOD.nM.adj,Lat,Long,depth_m,Local_Date,Local_Time,station,Region,Treatment
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.10852755286845105,0.9767479758160592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.07929024765312438,0.7136122288781195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.05711063928784381,0.5139957535905944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.04656340868783799,0.4190706781905419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.17020581496697382,1.5318523347027644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.24136282400495543,2.1722654160445987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.21496288611344097,1.9346659750209687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.09339378040401336,0.8405440236361204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.10866597401246277,0.9779937661121648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1030545185827114,0.9274906672444028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1963428682477529,1.767085814229776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.19944271982127823,1.7949844783915043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.0915909299822363,0.8243183698401266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.08111459122210828,0.7300313209989745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.08529399513548186,0.7676459562193367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.10283208408494424,0.9254887567644982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.17375081383094565,1.5637573244785108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.21106806832380237,1.8996126149142216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1433928935113233,1.2905360416019098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.17747447790148516,1.5972703011133664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1145981412634198,1.0313832713707782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.19264835931263785,1.7338352338137404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.16047250853366027,1.4442525768029424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.3480316841120116,3.1322851570081043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.13459974059192562,1.2113976653273306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.034261806541639,18.308356258874753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,1.9551655513218915,17.596489961897024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,1.70701851821559,15.363166663940312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.7855236409136459,7.069712768222813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.698596285289918,6.287366567609262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.9435608007724648,8.492047206952183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.9472954593829758,8.525659134446782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.9352582492627302,8.417324243364572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.6880223767579312,6.192201390821381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.661617806684999,23.95456026016499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.6794046294977676,24.11464166547991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.055939063629145,18.503451572662307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,4.1744162204667035,37.56974598420033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,5.599146193259542,50.39231573933588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA
220628_Smp_MU17_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,5.489441814141492,49.40497632727343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA
220628_Smp_MU18_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.052127652612017,18.469148873508153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA
220628_Smp_MU18_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,1.5461129847463664,13.915016862717298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA
220628_Smp_MU18_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.4294551128247504,21.86509601542275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA
220628_Smp_MU19_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.5527237002752761,4.974513302477485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA
220628_Smp_MU19_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.7884647857828219,7.096183072045397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA
220628_Smp_MU19_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.6125328330573294,5.512795497515965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA
220628_Smp_MU20_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.8511078537042435,7.659970683338191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA
220628_Smp_MU20_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.6763947228843302,6.087552505958972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA
220628_Smp_MU20_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.8560574566565671,7.704517109909103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA
220628_Smp_MU21_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.219207629127087,1.972868662143783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA
220628_Smp_MU21_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1448633269742289,1.3037699427680602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA
220628_Smp_MU21_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.22019393445030327,1.9817454100527296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA
220628_Smp_MU22_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.15546150612704102,1.3991535551433691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA
220628_Smp_MU22_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.33151844696020666,2.98366602264186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA
220628_Smp_MU22_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.16274955301168795,1.4647459771051916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA
220628_Smp_MU23_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.2358176866958283,2.122359180262455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA
220628_Smp_MU23_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.22621055009098404,2.0358949508188564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA
220628_Smp_MU23_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.20444055511609532,1.839964996044858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA
220628_Smp_MU24_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.13357421792210838,1.2021679612989755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA
220628_Smp_MU24_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1280290104500783,1.1522610940507048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA
220628_Smp_MU24_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.17629948157857409,1.5866953342071668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.701992013273606e-4,0.00102119520796416,3.403984026547212e-4,NA,0.00113996939299069,0.00227993878598139,NA,0.0013101685943180505,0.00786101156590834,0.002620337188636111,NA,NA,NA,NA,6.455811952975373e-4,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.2697399507811545e-4,7.618439704686927e-4,2.539479901562309e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.725551903756527e-4,0.004635331142253913,0.0015451103807513009,NA,NA,Flag,Flag,6.455811952975373e-4,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,6.156690498900408e-4,0.00369401429934024,0.00123133809978008,NA,9.80842335375947e-4,0.00196168467075189,NA,0.0015965113852659878,0.009579068311595919,0.00319302277053197,NA,NA,NA,NA,6.455811952975373e-4,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.3904429918137304e-4,8.342657950882382e-4,2.780885983627461e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.846254944789102e-4,0.004707752966873458,0.0015692509889578161,NA,NA,Flag,Flag,6.455811952975373e-4,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,8.043966460857048e-5,4.826379876514229e-4,1.6087932921714096e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.260208599061078e-4,0.0043561251594366425,0.001452041719812211,NA,NA,Flag,Flag,6.455811952975373e-4,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,4.060156431886365e-4,0.00243609385913181,8.12031286377273e-4,NA,0.00175291780736356,0.00350583561472713,NA,0.0021589334505521963,0.012953600703313209,0.004317866901104403,NA,NA,NA,NA,6.455811952975373e-4,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,8.436294115867967e-5,5.06177646952078e-4,1.6872588231735933e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.299441364562169e-4,0.004379664818737298,0.0014598882729124293,NA,NA,Flag,Flag,6.455811952975373e-4,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,7.01130707606978e-5,4.206784245641868e-4,1.402261415213956e-4,NA,0.00197081207031063,0.00394162414062127,NA,0.0020409251410713277,0.012245550846428007,0.004081850282142666,NA,NA,NA,NA,6.455811952975373e-4,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,2.3087049360850435e-4,0.00138522296165102,4.617409872170087e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,8.764516889060416e-4,0.00525871013343624,0.0017529033778120786,NA,NA,Flag,Flag,6.455811952975373e-4,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,4.152529760180464e-5,2.491517856108279e-4,8.305059520360929e-5,NA,6.455811952975373e-4,0.00129116239059507,NA,6.871064928993419e-4,0.0041226389573960475,0.0013742129857986793,NA,Flag,Flag,Flag,6.455811952975373e-4,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,9.207833261838792e-5,5.524699957103275e-4,1.8415666523677584e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.376595279159252e-4,0.004425957167495547,0.0014753190558318458,NA,NA,Flag,Flag,6.455811952975373e-4,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.5860576541562292e-4,9.516345924937376e-4,3.1721153083124584e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,8.041869607131602e-4,0.004825121764278958,0.0016083739214263159,NA,NA,Flag,Flag,6.455811952975373e-4,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,4.907016033247792e-5,2.9442096199486754e-4,9.814032066495584e-5,NA,6.455811952975373e-4,0.00129116239059507,NA,6.946513556300151e-4,0.004167908133780087,0.0013893027112600257,NA,NA,Flag,Flag,6.455811952975373e-4,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,3.679413744285582e-5,2.2076482465713493e-4,7.358827488571165e-5,NA,6.455811952975373e-4,0.00129116239059507,NA,6.823753327403931e-4,0.004094251996442355,0.0013647506654807817,NA,Flag,Flag,Flag,6.455811952975373e-4,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.122509757629656e-4,6.735058545777935e-4,2.245019515259312e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.578321710605028e-4,0.004546993026363013,0.0015156643421210011,NA,NA,Flag,Flag,6.455811952975373e-4,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,3.7981015108154786e-5,2.2788609064892872e-4,7.596203021630957e-5,NA,7.712918792847472e-4,0.00154258375856949,NA,8.092728943929021e-4,0.004855637366357408,0.0016185457887857996,NA,Flag,NA,Flag,6.455811952975373e-4,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,7.43619554754151e-5,4.461717328524906e-4,1.487239109508302e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.199431507729523e-4,0.004319658904637711,0.0014398863015459003,NA,NA,Flag,Flag,6.455811952975373e-4,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,9.78922307607823e-5,5.873533845646938e-4,1.957844615215646e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.434734260583195e-4,0.004460840556349914,0.0014869468521166345,NA,NA,Flag,Flag,6.455811952975373e-4,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,7.769343825653043e-5,4.661606295391826e-4,1.5538687651306087e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.232746335540677e-4,0.004339647801324402,0.0014465492671081309,NA,NA,Flag,Flag,6.455811952975373e-4,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,8.137916761476359e-5,4.8827500568858153e-4,1.6275833522952718e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.269603629123008e-4,0.004361762177473801,0.001453920725824597,NA,NA,Flag,Flag,6.455811952975373e-4,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,5.8265551191119445e-5,3.495933071467167e-4,1.1653110238223888e-4,NA,0.00215385552818235,0.00430771105636471,NA,0.0022121210793734692,0.013272726476240856,0.004424242158746949,NA,NA,NA,NA,6.455811952975373e-4,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.0891551621927396e-4,6.534930973156437e-4,2.178310324385479e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.544967115168112e-4,0.004526980269100864,0.0015089934230336178,NA,NA,Flag,Flag,6.455811952975373e-4,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,4.255565103649373e-5,2.553339062189624e-4,8.511130207298747e-5,NA,6.455811952975373e-4,0.00129116239059507,NA,6.88136846334031e-4,0.0041288210780041825,0.0013762736926680574,NA,Flag,Flag,Flag,6.455811952975373e-4,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA
