Batch,Type,Organism,SampID,Compound,Part.Conc.Vial.uM,Part.Conc.uM,Part.Conc.C.uM,Part.Conc.N.uM,Part.Conc.S.uM,Detected
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,L-Cysteic acid,0.01720209019305921,2.2936120257412276e-4,6.880836077223682e-4,2.2936120257412276e-4,2.2936120257412276e-4,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,L-Cysteic acid,8.878623878759454,0.1183816517167927,0.3551449551503781,0.1183816517167927,0.1183816517167927,Yes
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,L-Cysteic acid,8.325692263565296,0.13321107621704475,0.39963322865113426,0.13321107621704475,0.13321107621704475,Yes
Bacteria,NA,NA,220111_Smp_SA60_C,L-Cysteic acid,7.146113526841348,NA,NA,NA,NA,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,L-Cysteic acid,0,0,0,0,0,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,L-Cysteic acid,0,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,L-Cysteic acid,0.01109635683308283,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,L-Cysteic acid,0,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,L-Cysteic acid,0,NA,NA,NA,NA,No
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,Arsenobetaine,5.805933406288183e-6,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,Arsenobetaine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,Arsenobetaine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,Arsenobetaine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,Arsenobetaine,0,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,Arsenobetaine,8.682996070572126e-6,1.3892793712915404e-7,6.9463968564577e-7,NA,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,Arsenobetaine,6.902994986006712e-6,1.1044791977610739e-7,5.522395988805369e-7,NA,NA,No
Cyano,Cyano,7803,211221_Smp_7803_B,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,7803,211221_Smp_7803_F,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,8102,211221_Smp_8102_A,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,8102,211221_Smp_8102_F,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,WH8501,211221_Smp_8501_B,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,WH8501,211221_Smp_8501_C,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,WH8501,211221_Smp_8501_D,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_A,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_B,Arsenobetaine,6.3344269486140775e-6,1.0135083117782525e-7,5.067541558891262e-7,NA,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_E,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_F,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,Arsenobetaine,0,0,0,NA,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,Arsenobetaine,1.5214704613678551e-5,2.4343527381885684e-7,1.2171763690942842e-6,NA,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,Arsenobetaine,0,0,0,NA,NA,No
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,Glycine betaine,0.07139066784974019,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,Glycine betaine,0.1240627576611241,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,Glycine betaine,0.1366819891522687,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,Glycine betaine,0.13957087300336557,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,Glycine betaine,0.17235769367225034,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,Glycine betaine,0.1806212101175988,0.00288993936188158,0.0144496968094079,0.00288993936188158,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,Glycine betaine,0.04354441646309918,6.96710663409587e-4,0.00348355331704793,6.96710663409587e-4,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,Glycine betaine,0.10587245703493006,0.00169395931255888,0.0084697965627944,0.00169395931255888,NA,No
Cyano,Cyano,7803,211221_Smp_7803_B,Glycine betaine,612.0781726180568,3.0603908630902836,15.301954315451418,3.0603908630902836,NA,Yes
Cyano,Cyano,7803,211221_Smp_7803_F,Glycine betaine,691.4370454009423,3.457185227004712,17.28592613502356,3.457185227004712,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_A,Glycine betaine,285.12462268897787,1.900830817926519,9.504154089632594,1.900830817926519,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_F,Glycine betaine,226.1150847396107,1.5074338982640711,7.5371694913203555,1.5074338982640711,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_B,Glycine betaine,0.6300318787667574,0.00504025503013405,0.02520127515067029,0.00504025503013405,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_C,Glycine betaine,0.8956654462936038,0.00477688238023255,0.02388441190116276,0.00477688238023255,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_D,Glycine betaine,0.7184905394581914,0.00574792431566553,0.02873962157832765,0.00574792431566553,NA,Yes
Cyano,Cyano,As9601,211221_Smp_As9601_A,Glycine betaine,0.04589980204675339,7.343968327480541e-4,0.00367198416374027,7.343968327480541e-4,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_B,Glycine betaine,0.08515102510319285,0.00136241640165108,0.00681208200825542,0.00136241640165108,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,Glycine betaine,0.13923126325101942,0.00222770021201631,0.01113850106008155,0.00222770021201631,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,Glycine betaine,0.06192196670873514,3.096098335436757e-4,0.00154804916771837,3.096098335436757e-4,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_E,Glycine betaine,0.08799251733538051,4.3996258667690255e-4,0.00219981293338451,4.3996258667690255e-4,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_F,Glycine betaine,0.09856572617139976,4.928286308569986e-4,0.00246414315428499,4.928286308569986e-4,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,Glycine betaine,0.13141420847748594,0.00210262733563977,0.01051313667819887,0.00210262733563977,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,Glycine betaine,0.082742775578915,0.00132388440926264,0.0066194220463132,0.00132388440926264,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,Glycine betaine,0.11526319887199282,0.00184421118195188,0.00922105590975942,0.00184421118195188,NA,No
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,Homarine,3.819486091379819e-5,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,Homarine,3.184375885328981e-5,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,Homarine,5.83069646258192e-5,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,Homarine,3.972499890407036e-6,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,Homarine,8.725046315214371e-6,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,Homarine,7.771573087920739e-6,1.2434516940673182e-7,8.704161858471227e-7,1.2434516940673182e-7,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,Homarine,5.581410883643933e-6,8.930257413830295e-8,6.251180189681205e-7,8.930257413830295e-8,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,Homarine,6.319284315862849e-5,1.011085490538056e-6,7.0775984337663915e-6,1.011085490538056e-6,NA,No
Cyano,Cyano,7803,211221_Smp_7803_B,Homarine,0.9250854967245878,0.00462542748362294,0.03237799238536058,0.00462542748362294,NA,Yes
Cyano,Cyano,7803,211221_Smp_7803_F,Homarine,1.1165061966475835,0.00558253098323791,0.03907771688266542,0.00558253098323791,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_A,Homarine,314.7486509181516,2.098324339454344,14.688270376180409,2.098324339454344,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_F,Homarine,317.6529685488054,2.1176864569920357,14.82380519894425,2.1176864569920357,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_B,Homarine,0.04821897677416672,3.857518141933338e-4,0.00270026269935333,3.857518141933338e-4,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_C,Homarine,0.01249167216534667,6.662225154851558e-5,4.6635576083960904e-4,6.662225154851558e-5,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_D,Homarine,0.0031890554204363,2.5512443363490448e-5,1.7858710354443314e-4,2.5512443363490448e-5,NA,Yes
Cyano,Cyano,As9601,211221_Smp_As9601_A,Homarine,7.074559969831678e-6,1.1319295951730685e-7,7.923507166211478e-7,1.1319295951730685e-7,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_B,Homarine,3.424522161189679e-5,5.479235457903486e-7,3.8354648205324405e-6,5.479235457903486e-7,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,Homarine,0,0,0,0,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,Homarine,8.046463670276821e-5,4.02323183513841e-7,2.816262284596887e-6,4.02323183513841e-7,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_E,Homarine,4.9910071974462565e-5,2.495503598723128e-7,1.7468525191061895e-6,2.495503598723128e-7,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_F,Homarine,1.6224486121294333e-4,8.112243060647165e-7,5.678570142453016e-6,8.112243060647165e-7,NA,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,Homarine,0,0,0,0,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,Homarine,0,0,0,0,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,Homarine,1.6482740042205168e-4,2.6372384067528273e-6,1.846066884726979e-5,2.6372384067528273e-6,NA,No
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,L-Alanine,2.7626151361554063,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,L-Alanine,0.04616939075443128,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,L-Alanine,3.0688799757301664,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,L-Alanine,2.2896336345084953,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,L-Alanine,2.676477216832307,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,L-Alanine,2.4939603990386923,0.03990336638461907,0.11971009915385722,0.03990336638461907,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,L-Alanine,3.656578508006688,0.058505256128107,0.175515768384321,0.058505256128107,NA,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,L-Alanine,5.234388483821057,0.08375021574113692,0.25125064722341073,0.08375021574113692,NA,No
Cyano,Cyano,7803,211221_Smp_7803_B,L-Alanine,52.26920991987028,0.2613460495993514,0.7840381487980543,0.2613460495993514,NA,Yes
Cyano,Cyano,7803,211221_Smp_7803_F,L-Alanine,57.91660965353955,0.28958304826769776,0.8687491448030933,0.28958304826769776,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_A,L-Alanine,31.56944676583654,0.21046297843891024,0.6313889353167307,0.21046297843891024,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_F,L-Alanine,31.163585596764836,0.20775723731176557,0.6232717119352967,0.20775723731176557,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_B,L-Alanine,5.728651418479069,0.04582921134783255,0.13748763404349765,0.04582921134783255,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_C,L-Alanine,6.92496060655638,0.03693312323496736,0.11079936970490208,0.03693312323496736,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_D,L-Alanine,4.360448418567497,0.03488358734853997,0.10465076204561992,0.03488358734853997,NA,Yes
Cyano,Cyano,As9601,211221_Smp_As9601_A,L-Alanine,11.500175548055337,0.18400280876888536,0.552008426306656,0.18400280876888536,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_B,L-Alanine,9.97796370267488,0.15964741924279807,0.4789422577283942,0.15964741924279807,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,L-Alanine,10.351845431597877,0.16562952690556598,0.49688858071669795,0.16562952690556598,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,L-Alanine,9.184019308465729,0.04592009654232863,0.1377602896269859,0.04592009654232863,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_E,L-Alanine,12.501234069492522,0.06250617034746261,0.18751851104238784,0.06250617034746261,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_F,L-Alanine,8.848114140212077,0.04424057070106039,0.13272171210318118,0.04424057070106039,NA,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,L-Alanine,8.060264253468763,0.1289642280555002,0.3868926841665006,0.1289642280555002,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,L-Alanine,7.530659141322673,0.12049054626116276,0.36147163878348826,0.12049054626116276,NA,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,L-Alanine,7.076704986600546,0.11322727978560872,0.33968183935682617,0.11322727978560872,NA,No
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,Taurine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,Taurine,0.0803752784663753,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,Taurine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,Taurine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,Taurine,0,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,Taurine,0.0238702316764607,3.819237068233711e-4,7.638474136467423e-4,3.819237068233711e-4,3.819237068233711e-4,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,Taurine,0,0,0,0,0,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,Taurine,0,0,0,0,0,No
Cyano,Cyano,7803,211221_Smp_7803_B,Taurine,0.04395747234170518,2.197873617085259e-4,4.395747234170518e-4,2.197873617085259e-4,2.197873617085259e-4,No
Cyano,Cyano,7803,211221_Smp_7803_F,Taurine,0,0,0,0,0,No
Cyano,Cyano,8102,211221_Smp_8102_A,Taurine,0.03880409033639886,2.5869393557599e-4,5.173878711519847e-4,2.5869393557599e-4,2.5869393557599e-4,No
Cyano,Cyano,8102,211221_Smp_8102_F,Taurine,0,0,0,0,0,No
Cyano,Cyano,WH8501,211221_Smp_8501_B,Taurine,0.01179898484235445,9.439187873883564e-5,1.8878375747767128e-4,9.439187873883564e-5,9.439187873883564e-5,No
Cyano,Cyano,WH8501,211221_Smp_8501_C,Taurine,0,0,0,0,0,No
Cyano,Cyano,WH8501,211221_Smp_8501_D,Taurine,0,0,0,0,0,No
Cyano,Cyano,As9601,211221_Smp_As9601_A,Taurine,0.02540943758007466,4.0655100128119466e-4,8.131020025623893e-4,4.0655100128119466e-4,4.0655100128119466e-4,No
Cyano,Cyano,As9601,211221_Smp_As9601_B,Taurine,0,0,0,0,0,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,Taurine,0.0217079043996513,3.4732647039442086e-4,6.946529407888417e-4,3.4732647039442086e-4,3.4732647039442086e-4,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,Taurine,0,0,0,0,0,No
Cyano,Cyano,MED4,211221_Smp_MED4_E,Taurine,0,0,0,0,0,No
Cyano,Cyano,MED4,211221_Smp_MED4_F,Taurine,0.03985602066526922,1.992801033263461e-4,3.985602066526922e-4,1.992801033263461e-4,1.992801033263461e-4,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,Taurine,0,0,0,0,0,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,Taurine,0,0,0,0,0,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,Taurine,0,0,0,0,0,No
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,Isethionic acid,0.15140210238555088,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,Isethionic acid,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,Isethionic acid,0.00733521029362542,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,Isethionic acid,1.6799983603390435e-4,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,Isethionic acid,0,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,Isethionic acid,0.00799578771617419,1.279326034587871e-4,2.558652069175742e-4,NA,1.279326034587871e-4,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,Isethionic acid,0.02143888572713425,3.43022171634148e-4,6.86044343268296e-4,NA,3.43022171634148e-4,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,Isethionic acid,0.01715279267252036,2.7444468276032586e-4,5.488893655206517e-4,NA,2.7444468276032586e-4,No
Cyano,Cyano,7803,211221_Smp_7803_B,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,7803,211221_Smp_7803_F,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,8102,211221_Smp_8102_A,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,8102,211221_Smp_8102_F,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,WH8501,211221_Smp_8501_B,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,WH8501,211221_Smp_8501_C,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,WH8501,211221_Smp_8501_D,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,As9601,211221_Smp_As9601_A,Isethionic acid,0.00983109790333909,1.5729756645342543e-4,3.1459513290685087e-4,NA,1.5729756645342543e-4,No
Cyano,Cyano,As9601,211221_Smp_As9601_B,Isethionic acid,0.00486458314930304,7.783333038884866e-5,1.556666607776973e-4,NA,7.783333038884866e-5,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,Isethionic acid,0.01910270933786409,3.0564334940582554e-4,6.112866988116511e-4,NA,3.0564334940582554e-4,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,MED4,211221_Smp_MED4_E,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,MED4,211221_Smp_MED4_F,Isethionic acid,0,0,0,NA,0,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,Isethionic acid,0.01553725743253661,2.4859611892058585e-4,4.971922378411717e-4,NA,2.4859611892058585e-4,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,Isethionic acid,0.01242262171030225,1.9876194736483604e-4,3.975238947296721e-4,NA,1.9876194736483604e-4,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,Isethionic acid,0.00953196180887986,1.5251138894207777e-4,3.0502277788415553e-4,NA,1.5251138894207777e-4,Yes
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,L-Cysteic acid,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,L-Cysteic acid,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,L-Cysteic acid,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,L-Cysteic acid,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,L-Cysteic acid,0.01271697618831544,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,L-Cysteic acid,0.00603333897396774,9.653342358348391e-5,2.8960027075045173e-4,9.653342358348391e-5,9.653342358348391e-5,No
Cyano,Cyano,1314P,211221_Smp_1314P_B,L-Cysteic acid,0.00247465580270265,3.9594492843242454e-5,1.1878347852972736e-4,3.9594492843242454e-5,3.9594492843242454e-5,No
Cyano,Cyano,1314P,211221_Smp_1314P_C,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,7803,211221_Smp_7803_B,L-Cysteic acid,0.24143774602748044,0.0012071887301374,0.0036215661904122,0.0012071887301374,0.0012071887301374,Yes
Cyano,Cyano,7803,211221_Smp_7803_F,L-Cysteic acid,0.362712194361861,0.0018135609718093,0.00544068291542791,0.0018135609718093,0.0018135609718093,Yes
Cyano,Cyano,8102,211221_Smp_8102_A,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,8102,211221_Smp_8102_F,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,WH8501,211221_Smp_8501_B,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,WH8501,211221_Smp_8501_C,L-Cysteic acid,0.01580912142556036,8.431531426965526e-5,2.5294594280896574e-4,8.431531426965526e-5,8.431531426965526e-5,No
Cyano,Cyano,WH8501,211221_Smp_8501_D,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,As9601,211221_Smp_As9601_A,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,As9601,211221_Smp_As9601_B,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,L-Cysteic acid,0.00699869910656167,3.499349553280835e-5,1.0498048659842506e-4,3.499349553280835e-5,3.499349553280835e-5,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_E,L-Cysteic acid,0.01615390664057117,8.076953320285586e-5,2.423085996085676e-4,8.076953320285586e-5,8.076953320285586e-5,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_F,L-Cysteic acid,0.00593372046730639,2.966860233653199e-5,8.900580700959597e-5,2.966860233653199e-5,2.966860233653199e-5,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,L-Cysteic acid,0,0,0,0,0,No
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,L-Cysteic acid,0,0,0,0,0,No
Diatom,NA,NA,211215_Blk_MediaBlk_A,Arsenobetaine,1.5569377929162293e-5,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_B,Arsenobetaine,0,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Fc,Arsenobetaine,0,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Pc55x,Arsenobetaine,0,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Z,Arsenobetaine,0,NA,NA,NA,NA,NA
Diatom,Diatom,Cy,211215_Smp_Cy_A,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Cy,211215_Smp_Cy_B,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Cy,211215_Smp_Cy_C,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Fc,211215_Smp_Fc_A,Arsenobetaine,0,NA,NA,NA,NA,No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Arsenobetaine,0,NA,NA,NA,NA,No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Arsenobetaine,5.245807708667669e-6,NA,NA,NA,NA,No
Diatom,Diatom,Np,211215_Smp_Np_A,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Np,211215_Smp_Np_C,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Np,211215_Smp_Np_F,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Arsenobetaine,3.846645831509051e-6,2.0515444434714942e-8,1.025772221735747e-7,NA,NA,No
Diatom,Diatom,Pt,211215_Smp_Pt_C,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Pt,211215_Smp_Pt_F,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,To,211215_Smp_To_A,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,To,211215_Smp_To_B,Arsenobetaine,4.227531104147106e-6,1.6910124416588423e-8,8.455062208294212e-8,NA,NA,No
Diatom,Diatom,To,211215_Smp_To_C,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Tp,211215_Smp_Tp_E,Arsenobetaine,0,0,0,NA,NA,No
Diatom,Diatom,Tp,211215_Smp_Tp_F,Arsenobetaine,0,0,0,NA,NA,No
Diatom,NA,NA,211215_Blk_MediaBlk_A,Glycine betaine,0.08471216695882199,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_B,Glycine betaine,0.09066254371898702,NA,NA,NA,NA,NA
