Part.SampID,Diss.SampID,Cruise,Compound,compound.name.figure,order,class,Part.Conc.nM,Part.C.nM,Part.N.nM,Part.S.nM,Diss.Conc.nM.adj,Diss.N.nM.adj,Diss.S.nM.adj,Total.Conc.nM,Total.C.nM,Total.N.nM,Total.S.nM,Part.Flag,Diss.Flag,Tot.Flag,Diss.LOD.nM.adj,Lat,Long,depth_m,Local_Date,Local_Time,station,Region,Treatment,sst,sss,chla,poc,pn,N_N
220628_Smp_MU24_A,NA,KM1906,(3-Carboxypropyl)trimethylammonium,TMAB,20,Betaine,0.0229141303069763,0.1603989121488341,0.0229141303069763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,(3-Carboxypropyl)trimethylammonium,TMAB,20,Betaine,0.02435111965083814,0.17045783755586705,0.02435111965083814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,(3-Carboxypropyl)trimethylammonium,TMAB,20,Betaine,0.01793866924368331,0.12557068470578325,0.01793866924368331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.02509736749350841,0.22587630744157575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.05066551267336026,0.4559896140602424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.09887569753600078,0.88988127782400706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.0771789491243043,0.6946105421187387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.11801661017748365,1.0621494915973528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.10852755286845105,0.9767479758160592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.07929024765312438,0.7136122288781195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.05711063928784381,0.5139957535905944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.04656340868783799,0.4190706781905419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.17020581496697382,1.5318523347027644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.24136282400495543,2.1722654160445987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.21496288611344097,1.9346659750209687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.09339378040401336,0.8405440236361204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.10866597401246277,0.9779937661121648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1030545185827114,0.9274906672444028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1963428682477529,1.767085814229776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.19944271982127823,1.7949844783915043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.0915909299822363,0.8243183698401266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.08111459122210828,0.7300313209989745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.08529399513548186,0.7676459562193367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.10283208408494424,0.9254887567644982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.17375081383094565,1.5637573244785108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.21106806832380237,1.8996126149142216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1433928935113233,1.2905360416019098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.17747447790148516,1.5972703011133664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1145981412634198,1.0313832713707782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.19264835931263785,1.7338352338137404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.16047250853366027,1.4442525768029424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.3480316841120116,3.1322851570081043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.13459974059192562,1.2113976653273306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.034261806541639,18.308356258874753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,1.9551655513218915,17.596489961897024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,1.70701851821559,15.363166663940312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.7855236409136459,7.069712768222813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.698596285289918,6.287366567609262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.9435608007724648,8.492047206952183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.9472954593829758,8.525659134446782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.9352582492627302,8.417324243364572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.6880223767579312,6.192201390821381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.661617806684999,23.95456026016499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.6794046294977676,24.11464166547991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.055939063629145,18.503451572662307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,4.1744162204667035,37.56974598420033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,5.599146193259542,50.39231573933588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,5.489441814141492,49.40497632727343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU18_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.052127652612017,18.469148873508153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,1.5461129847463664,13.915016862717298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,2.4294551128247504,21.86509601542275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.5527237002752761,4.974513302477485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.7884647857828219,7.096183072045397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.6125328330573294,5.512795497515965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.8511078537042435,7.659970683338191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.6763947228843302,6.087552505958972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.8560574566565671,7.704517109909103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.219207629127087,1.972868662143783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1448633269742289,1.3037699427680602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.22019393445030327,1.9817454100527296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.15546150612704102,1.3991535551433691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.33151844696020666,2.98366602264186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.16274955301168795,1.4647459771051916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.2358176866958283,2.122359180262455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU23_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.22621055009098404,2.0358949508188564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU23_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.20444055511609532,1.839964996044858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.13357421792210838,1.2021679612989755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.1280290104500783,1.1522610940507048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,2-O-alpha-D-Glucosylglycerol,GG,23,Sugar,0.17629948157857409,1.5866953342071668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.701992013273606e-4,0.00102119520796416,3.403984026547212e-4,NA,0.00113996939299069,0.00227993878598139,NA,0.00131016859431805,0.00786101156590834,0.00262033718863611,NA,NA,NA,NA,6.455811952975373e-4,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.2697399507811545e-4,7.618439704686927e-4,2.539479901562309e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.725551903756527e-4,0.00463533114225391,0.0015451103807513,NA,NA,Flag,Flag,6.455811952975373e-4,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,6.156690498900408e-4,0.00369401429934024,0.00123133809978008,NA,9.80842335375947e-4,0.00196168467075189,NA,0.00159651138526598,0.00957906831159591,0.00319302277053197,NA,NA,NA,NA,6.455811952975373e-4,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,5-Hydroxyectoine,Hydroxyectoine,22,Other,1.3904429918137304e-4,8.342657950882382e-4,2.780885983627461e-4,NA,6.455811952975373e-4,0.00129116239059507,NA,7.846254944789102e-4,0.00470775296687345,0.00156925098895781,NA,NA,Flag,Flag,6.455811952975373e-4,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
