Cruise,Rep,Compound,detected
TN397,220602_Smp_TN397_S12_600_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S12_600_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S12_600_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S12_800_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S12_800_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S12_800_U_C,L-Proline,No
TN397,220602_Smp_TN397_S13_1800_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S13_1800_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S13_1800_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S14_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S14_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S14_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S15_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S15_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S15_U_C,L-Proline,No
TN397,220602_Smp_TN397_S16_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S16_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S16_U_C,L-Proline,No
TN397,220602_Smp_TN397_S17_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S17_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S17_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S2_U_A,L-Proline,No
TN397,220602_Smp_TN397_S2_U_B,L-Proline,No
TN397,220602_Smp_TN397_S2_U_C,L-Proline,Yes
TN397,220602_Smp_TN397_S3_U_A,L-Proline,Yes
TN397,220602_Smp_TN397_S3_U_B,L-Proline,Yes
TN397,220602_Smp_TN397_S3_U_C,L-Proline,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_A,L-Serine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_B,L-Serine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_C,L-Serine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_A,L-Serine,No
TN397,220602_Smp_KM1906_GBTK1_0nM_B,L-Serine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_C,L-Serine,Yes
TN397,220602_Smp_TN397_S1_U_A,L-Serine,No
TN397,220602_Smp_TN397_S1_U_B,L-Serine,No
TN397,220602_Smp_TN397_S1_U_C,L-Serine,Yes
TN397,220602_Smp_TN397_S10_U_A,L-Serine,Yes
TN397,220602_Smp_TN397_S10_U_B,L-Serine,No
TN397,220602_Smp_TN397_S10_U_C,L-Serine,No
TN397,220602_Smp_TN397_S11_1800_U_A,L-Serine,No
TN397,220602_Smp_TN397_S11_1800_U_B,L-Serine,No
TN397,220602_Smp_TN397_S11_1800_U_C,L-Serine,No
TN397,220602_Smp_TN397_S11_600_U_A,L-Serine,No
TN397,220602_Smp_TN397_S11_600_U_B,L-Serine,Yes
TN397,220602_Smp_TN397_S11_600_U_C,L-Serine,No
TN397,220602_Smp_TN397_S12_1800_U_A,L-Serine,Yes
TN397,220602_Smp_TN397_S12_1800_U_B,L-Serine,Yes
TN397,220602_Smp_TN397_S12_1800_U_C,L-Serine,Yes
TN397,220602_Smp_TN397_S12_600_U_A,L-Serine,Yes
TN397,220602_Smp_TN397_S12_600_U_B,L-Serine,No
TN397,220602_Smp_TN397_S12_600_U_C,L-Serine,No
TN397,220602_Smp_TN397_S12_800_U_A,L-Serine,No
TN397,220602_Smp_TN397_S12_800_U_B,L-Serine,Yes
TN397,220602_Smp_TN397_S12_800_U_C,L-Serine,No
TN397,220602_Smp_TN397_S13_1800_U_A,L-Serine,No
TN397,220602_Smp_TN397_S13_1800_U_B,L-Serine,Yes
TN397,220602_Smp_TN397_S13_1800_U_C,L-Serine,Yes
TN397,220602_Smp_TN397_S14_U_A,L-Serine,Yes
TN397,220602_Smp_TN397_S14_U_B,L-Serine,No
TN397,220602_Smp_TN397_S14_U_C,L-Serine,No
TN397,220602_Smp_TN397_S15_U_A,L-Serine,No
TN397,220602_Smp_TN397_S15_U_B,L-Serine,No
TN397,220602_Smp_TN397_S15_U_C,L-Serine,No
TN397,220602_Smp_TN397_S16_U_A,L-Serine,No
TN397,220602_Smp_TN397_S16_U_B,L-Serine,Yes
TN397,220602_Smp_TN397_S16_U_C,L-Serine,No
TN397,220602_Smp_TN397_S17_U_A,L-Serine,Yes
TN397,220602_Smp_TN397_S17_U_B,L-Serine,No
TN397,220602_Smp_TN397_S17_U_C,L-Serine,Yes
TN397,220602_Smp_TN397_S2_U_A,L-Serine,No
TN397,220602_Smp_TN397_S2_U_B,L-Serine,No
TN397,220602_Smp_TN397_S2_U_C,L-Serine,No
TN397,220602_Smp_TN397_S3_U_A,L-Serine,No
TN397,220602_Smp_TN397_S3_U_B,L-Serine,No
TN397,220602_Smp_TN397_S3_U_C,L-Serine,No
TN397,220602_Smp_KM1906_GBT_F2_T0_A,L-Threonine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_B,L-Threonine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_C,L-Threonine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_A,L-Threonine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_B,L-Threonine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S1_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S1_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S1_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S10_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S10_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S10_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S11_1800_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S11_1800_U_B,L-Threonine,No
TN397,220602_Smp_TN397_S11_1800_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S11_600_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S11_600_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S11_600_U_C,L-Threonine,No
TN397,220602_Smp_TN397_S12_1800_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S12_1800_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S12_1800_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S12_600_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S12_600_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S12_600_U_C,L-Threonine,No
TN397,220602_Smp_TN397_S12_800_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S12_800_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S12_800_U_C,L-Threonine,No
TN397,220602_Smp_TN397_S13_1800_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S13_1800_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S13_1800_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S14_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S14_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S14_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S15_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S15_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S15_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S16_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S16_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S16_U_C,L-Threonine,No
TN397,220602_Smp_TN397_S17_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S17_U_B,L-Threonine,No
TN397,220602_Smp_TN397_S17_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S2_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S2_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S2_U_C,L-Threonine,Yes
TN397,220602_Smp_TN397_S3_U_A,L-Threonine,Yes
TN397,220602_Smp_TN397_S3_U_B,L-Threonine,Yes
TN397,220602_Smp_TN397_S3_U_C,L-Threonine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_A,L-Tyrosine,No
TN397,220602_Smp_KM1906_GBT_F2_T0_B,L-Tyrosine,No
TN397,220602_Smp_KM1906_GBT_F2_T0_C,L-Tyrosine,No
TN397,220602_Smp_KM1906_GBTK1_0nM_A,L-Tyrosine,No
TN397,220602_Smp_KM1906_GBTK1_0nM_B,L-Tyrosine,No
TN397,220602_Smp_KM1906_GBTK1_0nM_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S1_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S1_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S1_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S10_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S10_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S10_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S11_1800_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S11_1800_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S11_1800_U_C,L-Tyrosine,Yes
TN397,220602_Smp_TN397_S11_600_U_A,L-Tyrosine,Yes
TN397,220602_Smp_TN397_S11_600_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S11_600_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S12_1800_U_A,L-Tyrosine,Yes
TN397,220602_Smp_TN397_S12_1800_U_B,L-Tyrosine,Yes
TN397,220602_Smp_TN397_S12_1800_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S12_600_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S12_600_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S12_600_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S12_800_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S12_800_U_B,L-Tyrosine,Yes
TN397,220602_Smp_TN397_S12_800_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S13_1800_U_A,L-Tyrosine,Yes
TN397,220602_Smp_TN397_S13_1800_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S13_1800_U_C,L-Tyrosine,Yes
TN397,220602_Smp_TN397_S14_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S14_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S14_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S15_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S15_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S15_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S16_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S16_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S16_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S17_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S17_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S17_U_C,L-Tyrosine,Yes
TN397,220602_Smp_TN397_S2_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S2_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S2_U_C,L-Tyrosine,No
TN397,220602_Smp_TN397_S3_U_A,L-Tyrosine,No
TN397,220602_Smp_TN397_S3_U_B,L-Tyrosine,No
TN397,220602_Smp_TN397_S3_U_C,L-Tyrosine,No
TN397,220602_Smp_KM1906_GBT_F2_T0_A,Proline betaine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_B,Proline betaine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_C,Proline betaine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_A,Proline betaine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_B,Proline betaine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S1_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S1_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S1_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S10_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S10_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S10_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S11_1800_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S11_1800_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S11_1800_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S11_600_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S11_600_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S11_600_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_1800_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_1800_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_1800_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_600_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_600_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_600_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_800_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_800_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S12_800_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S13_1800_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S13_1800_U_B,Proline betaine,No
TN397,220602_Smp_TN397_S13_1800_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S14_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S14_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S14_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S15_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S15_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S15_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S16_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S16_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S16_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S17_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S17_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S17_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S2_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S2_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S2_U_C,Proline betaine,Yes
TN397,220602_Smp_TN397_S3_U_A,Proline betaine,Yes
TN397,220602_Smp_TN397_S3_U_B,Proline betaine,Yes
TN397,220602_Smp_TN397_S3_U_C,Proline betaine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_A,Sarcosine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_B,Sarcosine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_C,Sarcosine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_A,Sarcosine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_B,Sarcosine,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S1_U_A,Sarcosine,No
TN397,220602_Smp_TN397_S1_U_B,Sarcosine,No
TN397,220602_Smp_TN397_S1_U_C,Sarcosine,No
TN397,220602_Smp_TN397_S10_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S10_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S10_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S11_1800_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S11_1800_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S11_1800_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S11_600_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S11_600_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S11_600_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S12_1800_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S12_1800_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S12_1800_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S12_600_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S12_600_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S12_600_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S12_800_U_A,Sarcosine,No
TN397,220602_Smp_TN397_S12_800_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S12_800_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S13_1800_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S13_1800_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S13_1800_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S14_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S14_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S14_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S15_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S15_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S15_U_C,Sarcosine,No
TN397,220602_Smp_TN397_S16_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S16_U_B,Sarcosine,No
TN397,220602_Smp_TN397_S16_U_C,Sarcosine,Yes
TN397,220602_Smp_TN397_S17_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S17_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S17_U_C,Sarcosine,No
TN397,220602_Smp_TN397_S2_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S2_U_B,Sarcosine,No
TN397,220602_Smp_TN397_S2_U_C,Sarcosine,No
TN397,220602_Smp_TN397_S3_U_A,Sarcosine,Yes
TN397,220602_Smp_TN397_S3_U_B,Sarcosine,Yes
TN397,220602_Smp_TN397_S3_U_C,Sarcosine,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_A,Trigonelline,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_B,Trigonelline,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_C,Trigonelline,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_A,Trigonelline,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_B,Trigonelline,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S1_U_A,Trigonelline,No
TN397,220602_Smp_TN397_S1_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S1_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S10_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S10_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S10_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S11_1800_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S11_1800_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S11_1800_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S11_600_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S11_600_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S11_600_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S12_1800_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S12_1800_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S12_1800_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S12_600_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S12_600_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S12_600_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S12_800_U_A,Trigonelline,No
TN397,220602_Smp_TN397_S12_800_U_B,Trigonelline,No
TN397,220602_Smp_TN397_S12_800_U_C,Trigonelline,No
TN397,220602_Smp_TN397_S13_1800_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S13_1800_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S13_1800_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S14_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S14_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S14_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S15_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S15_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S15_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S16_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S16_U_B,Trigonelline,No
TN397,220602_Smp_TN397_S16_U_C,Trigonelline,No
TN397,220602_Smp_TN397_S17_U_A,Trigonelline,No
TN397,220602_Smp_TN397_S17_U_B,Trigonelline,No
TN397,220602_Smp_TN397_S17_U_C,Trigonelline,No
TN397,220602_Smp_TN397_S2_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S2_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S2_U_C,Trigonelline,Yes
TN397,220602_Smp_TN397_S3_U_A,Trigonelline,Yes
TN397,220602_Smp_TN397_S3_U_B,Trigonelline,Yes
TN397,220602_Smp_TN397_S3_U_C,Trigonelline,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_KM1906_GBTK1_0nM_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S1_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S1_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S1_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S10_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S10_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S10_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S11_1800_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S11_1800_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S11_1800_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S11_600_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S11_600_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S11_600_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_1800_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_1800_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_1800_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_600_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_600_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_600_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_800_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_800_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S12_800_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S13_1800_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S13_1800_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S13_1800_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S14_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S14_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S14_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S15_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S15_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S15_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S16_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S16_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S16_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S17_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S17_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S17_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S2_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S2_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S2_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S3_U_A,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S3_U_B,Trimethylamine N-oxide,Yes
TN397,220602_Smp_TN397_S3_U_C,Trimethylamine N-oxide,Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_A,Threonine Betaine (tentative),Yes
TN397,220602_Smp_KM1906_GBT_F2_T0_B,Threonine Betaine (tentative),No
TN397,220602_Smp_KM1906_GBT_F2_T0_C,Threonine Betaine (tentative),No
TN397,220602_Smp_KM1906_GBTK1_0nM_A,Threonine Betaine (tentative),No
TN397,220602_Smp_KM1906_GBTK1_0nM_B,Threonine Betaine (tentative),No
TN397,220602_Smp_KM1906_GBTK1_0nM_C,Threonine Betaine (tentative),No
TN397,220602_Smp_TN397_S1_U_A,Threonine Betaine (tentative),No
TN397,220602_Smp_TN397_S1_U_B,Threonine Betaine (tentative),No
TN397,220602_Smp_TN397_S1_U_C,Threonine Betaine (tentative),No
TN397,220602_Smp_TN397_S10_U_A,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S10_U_B,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S10_U_C,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S11_1800_U_A,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S11_1800_U_B,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S11_1800_U_C,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S11_600_U_A,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S11_600_U_B,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S11_600_U_C,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S12_1800_U_A,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S12_1800_U_B,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S12_1800_U_C,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S12_600_U_A,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S12_600_U_B,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S12_600_U_C,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S12_800_U_A,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S12_800_U_B,Threonine Betaine (tentative),No
TN397,220602_Smp_TN397_S12_800_U_C,Threonine Betaine (tentative),No
TN397,220602_Smp_TN397_S13_1800_U_A,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S13_1800_U_B,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S13_1800_U_C,Threonine Betaine (tentative),Yes
TN397,220602_Smp_TN397_S14_U_A,Threonine Betaine (tentative),Yes
